dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0.8148486614227295,0.8710146546363831,0.47140073776245117,0.7914941906929016,0.9293529987335205,0.46816158294677734,0.7816281914710999,0.9281600713729858,0.4738873243331909,0.8344913125038147,0.914546012878418,0.4722687900066376,0.9317179322242737,0.9401360154151917,0.9454002380371094,0.929456353187561,0.9368105530738831,0.94345623254776,0.9151227474212646,0.9094339609146118,0.9271212220191956,0.8102816939353943,0.6635132431983948,0.7579923868179321
