,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
26,,[0.33280083537101746],[0.333060622215271],[0.8038987517356873],[0.3323959708213806],[0.3325516879558563],[0.7775533199310303],[0.33241841197013855],[0.3333812355995178],[0.8130243420600891],[0.3323291540145874],[0.33248066902160645],[0.7834356427192688],[0.7863427400588989],[0.8517133593559265],[0.17743946611881256],[0.7914975881576538],[0.844123899936676],[0.18286634981632233],[0.6188352704048157],[0.7917478084564209],[0.765769898891449],[0.7976978421211243],[0.8283734917640686],[0.17891627550125122]
27,,[0.31736433506011963],[0.31801676750183105],[0.6951339244842529],[0.31752821803092957],[0.319783091545105],[0.8782763481140137],[0.31793156266212463],[0.32099053263664246],[0.9020564556121826],[0.31777048110961914],[0.31706345081329346],[0.8934620022773743],[0.7685448527336121],[0.9017611742019653],[0.8298724293708801],[0.7217339277267456],[0.8985498547554016],[0.8798761963844299],[0.8820346593856812],[0.893954873085022],[0.11492564529180527],[0.7781906723976135],[0.9012209177017212],[0.11661571264266968]
28,,[0.3089722692966461],[0.34717246890068054],[0.11592075973749161],[0.3451753854751587],[0.3473655879497528],[0.8980066180229187],[0.34511417150497437],[0.34809717535972595],[0.9031535387039185],[0.3451436460018158],[0.34273403882980347],[0.886143684387207],[0.81746906042099],[0.9024632573127747],[0.8673572540283203],[0.8111081123352051],[0.9033094644546509],[0.8768318891525269],[0.8872250318527222],[0.896692156791687],[0.11112672090530396],[0.5692394375801086],[0.5803647041320801],[0.06472841650247574]
29,,[0.2320598065853119],[0.24473680555820465],[0.735137939453125],[0.23285576701164246],[0.2456420511007309],[0.724299430847168],[0.23405073583126068],[0.24517883360385895],[0.7339959144592285],[0.2320968210697174],[0.24178801476955414],[0.6651200652122498],[0.9089357256889343],[0.9596762657165527],[0.9048638939857483],[0.8831979036331177],[0.9558408856391907],[0.9245824217796326],[0.9388459920883179],[0.9405940771102905],[0.7082303762435913],[0.9069428443908691],[0.909166693687439],[0.22163669764995575]
30,,[0.23372402787208557],[0.24943777918815613],[0.7843137383460999],[0.2357131540775299],[0.2511720061302185],[0.7740566730499268],[0.23948808014392853],[0.2518666386604309],[0.7499457597732544],[0.23382186889648438],[0.25009897351264954],[0.8105912804603577],[0.9683800339698792],[0.9665347337722778],[0.9437943696975708],[0.971799373626709],[0.9661273956298828],[0.9420783519744873],[0.932344913482666],[0.9414047002792358],[0.9223702549934387],[0.7870373725891113],[0.8057319521903992],[0.32844650745391846]
31,,[0.12308210134506226],[0.23686785995960236],[0.9627395868301392],[0.12398634850978851],[0.9586114883422852],[0.9613959789276123],[0.1235780194401741],[0.9420154094696045],[0.961201012134552],[0.12326575070619583],[0.7075681686401367],[0.960530161857605],[0.9636152386665344],[0.9620450735092163],[0.9577381610870361],[0.9635941386222839],[0.9616963267326355],[0.9575160145759583],[0.9621042609214783],[0.9600392580032349],[0.9259865283966064],[0.9331222772598267],[0.9269776940345764],[0.4767991006374359]
32,,[0.14654813706874847],[0.6787797212600708],[0.970442533493042],[0.147785484790802],[0.9524490833282471],[0.9692600965499878],[0.14691458642482758],[0.9412782192230225],[0.968389630317688],[0.14656901359558105],[0.650252103805542],[0.9695666432380676],[0.9727421998977661],[0.9698575735092163],[0.9647411704063416],[0.9725689888000488],[0.9693505764007568],[0.9635377526283264],[0.9752621054649353],[0.9718636274337769],[0.9656208157539368],[0.972737729549408],[0.9693403840065002],[0.9647353291511536]
33,,[0.18349261581897736],[0.9770240187644958],[0.9733487963676453],[0.1842215657234192],[0.9755502939224243],[0.969363272190094],[0.1838006228208542],[0.9764193296432495],[0.9696930646896362],[0.1835990995168686],[0.9715360403060913],[0.03135888651013374],[0.9764993190765381],[0.972959041595459],[0.9586906433105469],[0.9764426350593567],[0.9732937812805176],[0.9593772292137146],[0.9757006764411926],[0.97275310754776],[0.9582541584968567],[0.9731825590133667],[0.9291455745697021],[0.8482117056846619]
34,,[0.29125818610191345],[0.3147270679473877],[0.9284363985061646],[0.29110321402549744],[0.33117640018463135],[0.845950186252594],[0.29079532623291016],[0.35185307264328003],[0.8997906446456909],[0.2911764681339264],[0.3279845118522644],[0.9536195397377014],[0.9528082013130188],[0.9500018358230591],[0.939568281173706],[0.8808194398880005],[0.9496355652809143],[0.9375045895576477],[0.8323522806167603],[0.9502754211425781],[0.9372268319129944],[0.5552555322647095],[0.03291786462068558],[0.8203626871109009]
35,,[0.23155899345874786],[0.5374663472175598],[0.9744827747344971],[0.2342066466808319],[0.6088515520095825],[0.9732873439788818],[0.23591184616088867],[0.7573660612106323],[0.9755449295043945],[0.23172011971473694],[0.5521232485771179],[0.9747427701950073],[0.9804473519325256],[0.9789426922798157],[0.9615480899810791],[0.979042649269104],[0.9801499843597412],[0.9632889628410339],[0.9799002408981323],[0.9792535305023193],[0.9618175625801086],[0.9793190360069275],[0.9783388376235962],[0.9605216979980469]
36,,[0.23759520053863525],[0.4968646764755249],[0.9739230871200562],[0.23929321765899658],[0.9707669019699097],[0.972592830657959],[0.24012750387191772],[0.9701024889945984],[0.9713899493217468],[0.23839636147022247],[0.541397750377655],[0.9736538529396057],[0.975581705570221],[0.9735475182533264],[0.9646396040916443],[0.975039541721344],[0.9731446504592896],[0.9621795415878296],[0.9753133654594421],[0.9739548563957214],[0.964488685131073],[0.9742557406425476],[0.9727934002876282],[0.959378182888031]
37,,[0.12765906751155853],[0.9669572114944458],[0.9613559246063232],[0.12762847542762756],[0.9662467837333679],[0.9592311978340149],[0.12739235162734985],[0.9651520848274231],[0.958118736743927],[0.9531341791152954],[0.011867235414683819],[0.010760667733848095],[0.9661147594451904],[0.9614490270614624],[0.9506753087043762],[0.9663202166557312],[0.9614490270614624],[0.948926568031311],[0.9653112292289734],[0.9617507457733154],[0.9513936638832092],[0.9652643799781799],[0.958321213722229],[0.9364150166511536]
38,,[0.17813746631145477],[0.9767472743988037],[0.9727206230163574],[0.17804540693759918],[0.9735708832740784],[0.9707750678062439],[0.1776316612958908],[0.9744101166725159],[0.9704268574714661],[0.1782362014055252],[0.9111480116844177],[0.9716117978096008],[0.9743862748146057],[0.9705803394317627],[0.9632823467254639],[0.973757803440094],[0.9697456359863281],[0.9606863260269165],[0.9748021960258484],[0.9714094996452332],[0.9639105796813965],[0.9412493109703064],[0.8986254334449768],[0.8536512851715088]
39,,[0.16691277921199799],[0.9089455008506775],[0.9652571082115173],[0.16653792560100555],[0.9105147123336792],[0.9654071927070618],[0.16645236313343048],[0.8883954882621765],[0.9650968909263611],[0.16650107502937317],[0.8341659903526306],[0.9644257426261902],[0.9705988168716431],[0.9660120010375977],[0.9529334306716919],[0.9703469276428223],[0.96563720703125],[0.9517717957496643],[0.9698102474212646],[0.9658020734786987],[0.9516247510910034],[0.9700676202774048],[0.9645811915397644],[0.9512607455253601]
40,,[0.32933536171913147],[0.40639665722846985],[0.9672908782958984],[0.32835158705711365],[0.9659795165061951],[0.9662466049194336],[0.32864096760749817],[0.8448048233985901],[0.9673520922660828],[0.32935774326324463],[0.9674136638641357],[0.9646146893501282],[0.9674465656280518],[0.9666719436645508],[0.9633641242980957],[0.9669593572616577],[0.9663035273551941],[0.9633641242980957],[0.966719388961792],[0.9631468653678894],[0.717746376991272],[0.9065326452255249],[0.8894803524017334],[0.7286664247512817]
41,,[0.2882483899593353],[0.29426494240760803],[0.964943528175354],[0.2885177433490753],[0.33147698640823364],[0.9639136791229248],[0.2887122631072998],[0.806267261505127],[0.9630596041679382],[0.2883704900741577],[0.29995808005332947],[0.9653118848800659],[0.9653224349021912],[0.9645257592201233],[0.9597653746604919],[0.96672123670578],[0.9655817151069641],[0.959048867225647],[0.9635931253433228],[0.9634747505187988],[0.9573931097984314],[0.9616779685020447],[0.9565644264221191],[0.9070145487785339]
42,,[0.25626733899116516],[0.7502385377883911],[0.9797399640083313],[0.25685784220695496],[0.7745296955108643],[0.9836982488632202],[0.25699594616889954],[0.7478027939796448],[0.9838660955429077],[0.25631004571914673],[0.6089754104614258],[0.9812620878219604],[0.9853779673576355],[0.9837436676025391],[0.9788622260093689],[0.9844319820404053],[0.9826120734214783],[0.9774953126907349],[0.980563223361969],[0.9567228555679321],[0.8143991231918335],[0.9766561985015869],[0.9705343842506409],[0.011746964417397976]
43,,[0.3723210096359253],[0.5438575148582458],[0.924514889717102],[0.372981995344162],[0.5861762762069702],[0.9256159067153931],[0.37367600202560425],[0.7584302425384521],[0.926337480545044],[0.3722168803215027],[0.5262755155563354],[0.9252245426177979],[0.9242937564849854],[0.9282321929931641],[0.9329686760902405],[0.9214911460876465],[0.9236206412315369],[0.9136825203895569],[0.9242380261421204],[0.9352999329566956],[0.9387957453727722],[0.9294863939285278],[0.8891015648841858],[0.8234832286834717]
44,,[0.4122264087200165],[0.5839515328407288],[0.9859308004379272],[0.4130496382713318],[0.9540355801582336],[0.9861632585525513],[0.4140622615814209],[0.9862136840820312],[0.9845581650733948],[0.412284791469574],[0.7306652069091797],[0.9857707619667053],[0.9867212176322937],[0.9860462546348572],[0.9785358309745789],[0.9868019223213196],[0.9862520098686218],[0.9781877398490906],[0.9776957035064697],[0.9598838686943054],[0.9173279404640198],[0.9865924119949341],[0.9853378534317017],[0.977141261100769]
45,,[0.4468111991882324],[0.7381430864334106],[0.15145541727542877],[0.44754698872566223],[0.5078510642051697],[0.9119899272918701],[0.4474214017391205],[0.4998128116130829],[0.9061115980148315],[0.4472567141056061],[0.5553017854690552],[0.8620597124099731],[0.9531088471412659],[0.9097150564193726],[0.8616914749145508],[0.9508355259895325],[0.9064695239067078],[0.8575678467750549],[0.9567442536354065],[0.9106996059417725],[0.8740187287330627],[0.8682007193565369],[0.797296941280365],[0.30202940106391907]
46,,[0.45066970586776733],[0.783848226070404],[0.9800026416778564],[0.4506073296070099],[0.6952272057533264],[0.9839861392974854],[0.45194435119628906],[0.9247249364852905],[0.9748011827468872],[0.44978201389312744],[0.7809596657752991],[0.98017817735672],[0.9862971305847168],[0.9784300923347473],[0.9695810079574585],[0.9864121675491333],[0.9782021641731262],[0.9697174429893494],[0.9860650300979614],[0.9773885011672974],[0.9682546854019165],[0.9667142629623413],[0.9747048020362854],[0.7897460460662842]
47,,[0.5379721522331238],[0.6133649349212646],[0.9531758427619934],[0.5388001203536987],[0.5655624270439148],[0.9675009846687317],[0.5404773950576782],[0.6181793808937073],[0.9665613770484924],[0.5382118821144104],[0.6353604793548584],[0.9571135640144348],[0.9736791253089905],[0.9577805995941162],[0.949039876461029],[0.9730355143547058],[0.9584853053092957],[0.9490246772766113],[0.9711045622825623],[0.9479777216911316],[0.9065455794334412],[0.9585304260253906],[0.9434575438499451],[0.023348603397607803]
48,,[0.4754057228565216],[0.49294885993003845],[0.8510240912437439],[0.47881439328193665],[0.7995970845222473],[0.9162006974220276],[0.4824036657810211],[0.6245254278182983],[0.9434391856193542],[0.4765852391719818],[0.4989476799964905],[0.8612356781959534],[0.9640634059906006],[0.9670411348342896],[0.9619978070259094],[0.9336990118026733],[0.9681885838508606],[0.9609715342521667],[0.9315977096557617],[0.9678550958633423],[0.9589909315109253],[0.9397002458572388],[0.9686959385871887],[0.000506952463183552]
49,,[0.10919250547885895],[0.11241721361875534],[0.9443057179450989],[0.1089426800608635],[0.11040297150611877],[0.955565333366394],[0.10870690643787384],[0.17622271180152893],[0.9555848836898804],[0.10922606289386749],[0.11050396412611008],[0.9549252390861511],[0.9579464793205261],[0.9572269916534424],[0.941216230392456],[0.9575188159942627],[0.9550211429595947],[0.9370898604393005],[0.9586237072944641],[0.9570891261100769],[0.9397211074829102],[0.9572631120681763],[0.9571492075920105],[0.9382632374763489]
50,,[0.34759894013404846],[0.7722211480140686],[0.9834075570106506],[0.3479333519935608],[0.8386463522911072],[0.9833475947380066],[0.34799206256866455],[0.8693716526031494],[0.9824399948120117],[0.3473546802997589],[0.6856710314750671],[0.9833649396896362],[0.9850573539733887],[0.9820399880409241],[0.9748237133026123],[0.9851128458976746],[0.9817969799041748],[0.9744733572006226],[0.9813744425773621],[0.9790390729904175],[0.0015937841963022947],[0.8382894992828369],[0.9396300315856934],[0.9143063426017761]
51,,[0.44721874594688416],[0.593648374080658],[0.9771722555160522],[0.44696635007858276],[0.7111620903015137],[0.971468985080719],[0.4655211865901947],[0.7773779034614563],[0.9748625159263611],[0.44703346490859985],[0.7673506140708923],[0.9692078828811646],[0.9706990122795105],[0.9739624857902527],[0.9605420827865601],[0.9743130207061768],[0.9742831587791443],[0.9599187970161438],[0.952020525932312],[0.9768148064613342],[0.9593037962913513],[0.9041095972061157],[0.8837220668792725],[0.04858500510454178]
52,,[0.4436776041984558],[0.4907064139842987],[0.9698155522346497],[0.4501209259033203],[0.5181416273117065],[0.9646299481391907],[0.46001532673835754],[0.6503111720085144],[0.9667249917984009],[0.44525113701820374],[0.624585747718811],[0.9689358472824097],[0.9762961864471436],[0.9670147895812988],[0.9540224671363831],[0.9752160310745239],[0.9639182686805725],[0.9522876143455505],[0.9491265416145325],[0.9727343320846558],[0.9552614092826843],[0.9426826238632202],[0.9447186589241028],[0.10997140407562256]
53,,[0.2941913604736328],[0.9740960001945496],[0.9597699046134949],[0.2943198084831238],[0.9760869741439819],[0.9648869037628174],[0.2941131591796875],[0.9762378334999084],[0.9635593295097351],[0.2941983938217163],[0.9727708697319031],[0.224369078874588],[0.9770459532737732],[0.9726829528808594],[0.9618454575538635],[0.9767058491706848],[0.9727238416671753],[0.9623210430145264],[0.9767599105834961],[0.9688140153884888],[0.959785521030426],[0.9699882864952087],[0.9385265111923218],[0.9224781394004822]
54,,[0.22461675107479095],[0.9508501887321472],[0.982184886932373],[0.2249724417924881],[0.9833921194076538],[0.9793968200683594],[0.22582855820655823],[0.9826624989509583],[0.9787124395370483],[0.22440890967845917],[0.9843957424163818],[0.9818740487098694],[0.983913004398346],[0.9814397096633911],[0.9703319668769836],[0.9837473034858704],[0.980808675289154],[0.9682415723800659],[0.9840199947357178],[0.9814881086349487],[0.9704387784004211],[0.9838775396347046],[0.9799692034721375],[0.9626725316047668]
55,,[0.21015329658985138],[0.9775630235671997],[0.9746391177177429],[0.209615558385849],[0.9759545922279358],[0.9710193872451782],[0.20982593297958374],[0.9778295159339905],[0.9706705212593079],[0.2095496505498886],[0.9774444699287415],[0.9741759300231934],[0.9786880016326904],[0.9747477769851685],[0.9635974168777466],[0.9782886505126953],[0.9746877551078796],[0.9640060663223267],[0.9778790473937988],[0.9699686169624329],[0.9479828476905823],[0.9408580660820007],[0.9085836410522461],[0.8124273419380188]
