dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0.5278487801551819,0.684687614440918,0.40691205859184265,0.7557525634765625,0.7676844000816345,0.4417096972465515,0.7656260132789612,0.7846760153770447,0.5392070412635803,0.5435587167739868,0.728905975818634,0.42029425501823425,0.7315645813941956,0.8380082249641418,0.864681601524353,0.7252757549285889,0.8344600200653076,0.8609064817428589,0.7000378370285034,0.8246158957481384,0.8502684235572815,0.5875927805900574,0.7788098454475403,0.8094639182090759
