dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0.6662511229515076,0.5161307454109192,0.3652810752391815,0.7012479305267334,0.7684965133666992,0.3587375283241272,0.7009872198104858,0.7926169037818909,0.3632754981517792,0.704208254814148,0.5178175568580627,0.3817358911037445,0.8641121983528137,0.763131856918335,0.8413333296775818,0.86146080493927,0.7561337351799011,0.8362181186676025,0.8493596315383911,0.7298569679260254,0.8181678652763367,0.8023321032524109,0.6165744662284851,0.7277819514274597
