dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0.6355458498001099,0.5420125722885132,0.20280686020851135,0.6638880968093872,0.7447437047958374,0.20377546548843384,0.6705948114395142,0.7782526612281799,0.266816645860672,0.6557611227035522,0.5669965744018555,0.22796359658241272,0.8655989766120911,0.781602144241333,0.8485706448554993,0.8630808591842651,0.7757196426391602,0.84525066614151,0.8543184399604797,0.7490187883377075,0.829958975315094,0.7979862689971924,0.6500468850135803,0.7560073137283325
