dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0.5600969195365906,0.6185109615325928,0.18681511282920837,0.7381292581558228,0.6876764297485352,0.19453196227550507,0.7610411643981934,0.7376112937927246,0.2513314187526703,0.5832170844078064,0.6409646272659302,0.19170086085796356,0.7537636160850525,0.8397032022476196,0.8625803589820862,0.7419589757919312,0.8369678258895874,0.8598483800888062,0.7207509875297546,0.8258592486381531,0.8481332063674927,0.6219313144683838,0.7708281874656677,0.806307315826416
