dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0.6890351176261902,0.5191099047660828,0.4148910939693451,0.7221716046333313,0.7653530240058899,0.4049896001815796,0.7192481756210327,0.7949049472808838,0.4081357419490814,0.7312806248664856,0.5221402645111084,0.43497249484062195,0.85890132188797,0.7656304836273193,0.8300842642784119,0.8561090230941772,0.7609778046607971,0.8242307305335999,0.8457736372947693,0.7398267984390259,0.8034268617630005,0.7989689707756042,0.622073233127594,0.6988354325294495
