dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0.8664221167564392,0.7228332757949829,0.4685726463794708,0.9236304759979248,0.7677826285362244,0.482906699180603,0.9264854788780212,0.8286195397377014,0.5145106911659241,0.9042090773582458,0.758375346660614,0.4711894989013672,0.9357202649116516,0.9415687322616577,0.9352918267250061,0.9344548583030701,0.9389868378639221,0.9300447702407837,0.9115186333656311,0.9289682507514954,0.9134599566459656,0.674231767654419,0.8175305724143982,0.7981196045875549
