,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
159,,[0.4443555772304535],[0.9160833954811096],[0.9674895405769348],[0.45177915692329407],[0.9056785106658936],[0.9666471481323242],[0.4583829641342163],[0.9077569246292114],[0.9607483148574829],[0.4439261853694916],[0.8975445628166199],[0.9689226746559143],[0.9614354968070984],[0.9720618724822998],[0.958394467830658],[0.9595537185668945],[0.971130907535553],[0.95358806848526],[0.9475888013839722],[0.9383721351623535],[0.9036262631416321],[0.9438617825508118],[0.9255786538124084],[0.5697205066680908]
160,,[0.5763232111930847],[0.7837792634963989],[0.3752501308917999],[0.5843273401260376],[0.7796919941902161],[0.9500245451927185],[0.6324191093444824],[0.8443641662597656],[0.9502062797546387],[0.5791653394699097],[0.9304810166358948],[0.5374446511268616],[0.9334219098091125],[0.9463075995445251],[0.9359069466590881],[0.9277877807617188],[0.9454950094223022],[0.9085279107093811],[0.9204155206680298],[0.9153143763542175],[0.6332311630249023],[0.8612305521965027],[0.9248347282409668],[0.9211090207099915]
161,,[0.3960917592048645],[0.7254763245582581],[0.9353500008583069],[0.3981741964817047],[0.7195419669151306],[0.9441372156143188],[0.3904608488082886],[0.7776490449905396],[0.9323638081550598],[0.3954731822013855],[0.7770610451698303],[0.9387427568435669],[0.8603137731552124],[0.9145092368125916],[0.9449073076248169],[0.8558250069618225],[0.9502748847007751],[0.9477822780609131],[0.8732514381408691],[0.9506457448005676],[0.927536129951477],[0.9222820401191711],[0.9195836186408997],[0.8558897972106934]
162,,[0.3055890202522278],[0.4306294620037079],[0.9128378629684448],[0.3082751929759979],[0.46364307403564453],[0.9081178307533264],[0.3380184471607208],[0.6669134497642517],[0.9329177141189575],[0.30670735239982605],[0.808359682559967],[0.7781989574432373],[0.8559183478355408],[0.8965767025947571],[0.9340609312057495],[0.8766269087791443],[0.9338999390602112],[0.9376600980758667],[0.8160919547080994],[0.9222631454467773],[0.5420581102371216],[0.8836914300918579],[0.9070748090744019],[0.886034369468689]
163,,[0.4538175165653229],[0.8837341666221619],[0.9659715294837952],[0.4595976769924164],[0.8595921397209167],[0.9773809313774109],[0.5126936435699463],[0.7921360731124878],[0.9697070717811584],[0.4534715414047241],[0.9250566959381104],[0.9680054783821106],[0.97134929895401],[0.977188229560852],[0.9497372508049011],[0.9654442071914673],[0.9718852043151855],[0.9350996613502502],[0.9590886235237122],[0.9639685750007629],[0.9384037256240845],[0.8410202264785767],[0.9049943685531616],[0.8859721422195435]
164,,[0.5271278023719788],[0.7447294592857361],[0.7911897897720337],[0.5290498733520508],[0.7313525676727295],[0.9423810243606567],[0.5327556729316711],[0.8463219404220581],[0.9351610541343689],[0.5276228189468384],[0.7554925680160522],[0.49336448311805725],[0.8756561875343323],[0.8975605964660645],[0.9318252205848694],[0.8761464953422546],[0.9013974070549011],[0.9220329523086548],[0.8731269836425781],[0.8949755430221558],[0.8974028825759888],[0.715255618095398],[0.8114364147186279],[0.5707970857620239]
165,,[0.44547364115715027],[0.7390580177307129],[0.9534392952919006],[0.44765350222587585],[0.7116851210594177],[0.9593174457550049],[0.4510453939437866],[0.7312989830970764],[0.964475154876709],[0.44584178924560547],[0.8145006895065308],[0.9117864966392517],[0.9358749985694885],[0.960942804813385],[0.9438942074775696],[0.9065765142440796],[0.9611749053001404],[0.941576361656189],[0.9023908376693726],[0.9592543840408325],[0.9138404726982117],[0.9142587780952454],[0.9352324604988098],[0.7826918363571167]
166,,[0.43007737398147583],[0.9035533666610718],[0.64561927318573],[0.43145719170570374],[0.7043444514274597],[0.9268069267272949],[0.43454936146736145],[0.7772548198699951],[0.9364706873893738],[0.42959290742874146],[0.7914168238639832],[0.8365383148193359],[0.9616824388504028],[0.9299383759498596],[0.904145359992981],[0.9539888501167297],[0.9240899682044983],[0.8954856991767883],[0.9314056038856506],[0.9252190589904785],[0.6829220652580261],[0.26952019333839417],[0.016609227284789085],[0.28436046838760376]
167,,[0.36757388710975647],[0.7320944666862488],[0.8970556259155273],[0.37082239985466003],[0.6862077116966248],[0.9363875985145569],[0.3828129172325134],[0.7265090942382812],[0.9381738305091858],[0.36833882331848145],[0.8817851543426514],[0.8560333847999573],[0.9517779350280762],[0.9388601779937744],[0.921120285987854],[0.9458298087120056],[0.9355119466781616],[0.8977743983268738],[0.93970787525177],[0.9345917701721191],[0.910087525844574],[0.8750337958335876],[0.919502854347229],[0.6092877388000488]
168,,[0.31669706106185913],[0.6185016632080078],[0.9178286790847778],[0.32378286123275757],[0.8383206725120544],[0.9247214794158936],[0.3676305413246155],[0.8209949135780334],[0.953963577747345],[0.3162657916545868],[0.6181270480155945],[0.9271041750907898],[0.9192164540290833],[0.9557028412818909],[0.9366719722747803],[0.9307522177696228],[0.9582391977310181],[0.9399372339248657],[0.8594669699668884],[0.9377132058143616],[0.7122803330421448],[0.7127681374549866],[0.4664778709411621],[0.3791053295135498]
169,,[0.539182722568512],[0.7877240180969238],[0.6286724209785461],[0.5549115538597107],[0.758597731590271],[0.9595189094543457],[0.6027106046676636],[0.7471017241477966],[0.965009331703186],[0.5480918288230896],[0.7944870591163635],[0.9494994878768921],[0.8950889110565186],[0.957980751991272],[0.9359410405158997],[0.8881994485855103],[0.9454512596130371],[0.9282906651496887],[0.8539501428604126],[0.9408318400382996],[0.5888295769691467],[0.8004786968231201],[0.8835499882698059],[0.5178037285804749]
170,,[0.39133498072624207],[0.5737136602401733],[0.7695547938346863],[0.39955371618270874],[0.576291024684906],[0.8204944133758545],[0.4029180109500885],[0.5766513347625732],[0.7874340415000916],[0.392779141664505],[0.5867072343826294],[0.8806577920913696],[0.9082494974136353],[0.9071610569953918],[0.6800985932350159],[0.9101728796958923],[0.8805134892463684],[0.3511706590652466],[0.9034826755523682],[0.908173680305481],[0.7590647339820862],[0.793731153011322],[0.7628898024559021],[0.5824410319328308]
171,,[0.3170066475868225],[0.5717622637748718],[0.962540328502655],[0.32479336857795715],[0.6993995904922485],[0.9553288221359253],[0.409213125705719],[0.813991129398346],[0.9567849636077881],[0.31717807054519653],[0.5877086520195007],[0.9587021470069885],[0.9122782349586487],[0.9584346413612366],[0.9653592109680176],[0.8970422148704529],[0.9624159336090088],[0.9654138684272766],[0.930578887462616],[0.9592506289482117],[0.9627966284751892],[0.9014166593551636],[0.9134044051170349],[0.7403935790061951]
172,,[0.3663771450519562],[0.5403050780296326],[0.9460465312004089],[0.3701663315296173],[0.5612822771072388],[0.9545571804046631],[0.39621517062187195],[0.5510801076889038],[0.951047420501709],[0.3665664494037628],[0.5782014727592468],[0.8768591284751892],[0.9521055221557617],[0.958105742931366],[0.930874228477478],[0.9492493271827698],[0.9593730568885803],[0.6449629068374634],[0.9357088208198547],[0.9381994009017944],[0.7890519499778748],[0.797905445098877],[0.8706238269805908],[0.5454710721969604]
173,,[0.46748557686805725],[0.6362652778625488],[0.9250516891479492],[0.4695180356502533],[0.7069652080535889],[0.9520489573478699],[0.4709779620170593],[0.7422707676887512],[0.9462867379188538],[0.4683447778224945],[0.7151474952697754],[0.8993116617202759],[0.9060174822807312],[0.9515221118927002],[0.9452186822891235],[0.9187997579574585],[0.9484750032424927],[0.9446099400520325],[0.9196029901504517],[0.9403530359268188],[0.8801283836364746],[0.7619912624359131],[0.7690538167953491],[0.029659276828169823]
174,,[0.4063262343406677],[0.8519119024276733],[0.9346565008163452],[0.41132959723472595],[0.6471901535987854],[0.9601619243621826],[0.44994089007377625],[0.75602787733078],[0.9551746845245361],[0.40620195865631104],[0.869259238243103],[0.929087221622467],[0.9318468570709229],[0.9575053453445435],[0.9469008445739746],[0.9322680830955505],[0.9606018662452698],[0.9454021453857422],[0.9179523587226868],[0.9575178027153015],[0.9515319466590881],[0.8901721239089966],[0.9059810638427734],[0.3531963527202606]
175,,[0.25224021077156067],[0.3872842788696289],[0.947506308555603],[0.25916796922683716],[0.6131088137626648],[0.9247720241546631],[0.3431217670440674],[0.6754741072654724],[0.9501528739929199],[0.2532649040222168],[0.6000656485557556],[0.3214201331138611],[0.9455064535140991],[0.963739275932312],[0.9359608292579651],[0.936419665813446],[0.9526927471160889],[0.9327197670936584],[0.9486048221588135],[0.9554942846298218],[0.9165248274803162],[0.7832842469215393],[0.8742760419845581],[0.9250771999359131]
176,,[0.389946311712265],[0.8983147740364075],[0.963148832321167],[0.3958190679550171],[0.8838388323783875],[0.9639968872070312],[0.5039295554161072],[0.9437946081161499],[0.9555947184562683],[0.38951876759529114],[0.884028434753418],[0.9665470719337463],[0.9550349116325378],[0.9681745767593384],[0.9593254327774048],[0.9547523260116577],[0.9677143096923828],[0.9528070688247681],[0.9051878452301025],[0.9531606435775757],[0.9457905292510986],[0.8791458606719971],[0.9431768655776978],[0.9392188787460327]
177,,[0.43941834568977356],[0.9473937749862671],[0.9401936531066895],[0.4408288300037384],[0.848883330821991],[0.9608516097068787],[0.46889811754226685],[0.8392502665519714],[0.9670094847679138],[0.4399755597114563],[0.968923032283783],[0.6633305549621582],[0.958808422088623],[0.9683515429496765],[0.9491411447525024],[0.9672921299934387],[0.9665110111236572],[0.9554151296615601],[0.9259118437767029],[0.965440571308136],[0.9645704627037048],[0.9125627875328064],[0.9511910080909729],[0.6332569718360901]
178,,[0.37005892395973206],[0.6263558864593506],[0.6899427175521851],[0.3774257004261017],[0.6585051417350769],[0.9474676847457886],[0.3887159526348114],[0.6705362796783447],[0.9468024969100952],[0.37218913435935974],[0.7061671614646912],[0.9591518640518188],[0.9448420405387878],[0.9592735171318054],[0.9446068406105042],[0.9408069252967834],[0.9560863375663757],[0.9163989424705505],[0.9300376772880554],[0.959476113319397],[0.9632777571678162],[0.8586980104446411],[0.909045398235321],[0.594139814376831]
179,,[0.4753154516220093],[0.6965783834457397],[0.9503647089004517],[0.47848814725875854],[0.8405842781066895],[0.9549255967140198],[0.4840342700481415],[0.8479253649711609],[0.9460105299949646],[0.476587176322937],[0.9505501389503479],[0.5734810829162598],[0.9755092859268188],[0.956531822681427],[0.9090825319290161],[0.981251060962677],[0.9599570035934448],[0.9145393967628479],[0.8941618800163269],[0.9568608999252319],[0.9293965697288513],[0.7904935479164124],[0.880818784236908],[0.666637122631073]
180,,[0.40145039558410645],[0.7341946959495544],[0.07860451936721802],[0.39812904596328735],[0.5301138162612915],[0.7542740106582642],[0.40311136841773987],[0.5759166479110718],[0.7500413060188293],[0.39661550521850586],[0.618124783039093],[0.7515077590942383],[0.7513723969459534],[0.7689873576164246],[0.17641150951385498],[0.75187087059021],[0.7786175608634949],[0.4017634987831116],[0.7437787652015686],[0.6177812814712524],[0.47686973214149475],[0.6845041513442993],[0.6862058639526367],[0.6118161082267761]
181,,[0.32747963070869446],[0.707249641418457],[0.9376087188720703],[0.3322053849697113],[0.7072288393974304],[0.935640811920166],[0.4160301685333252],[0.7190410494804382],[0.9307438731193542],[0.32778066396713257],[0.6768853664398193],[0.9331826567649841],[0.8583366870880127],[0.8876523375511169],[0.9323947429656982],[0.8654995560646057],[0.933842122554779],[0.9253683686256409],[0.8548216223716736],[0.8798859119415283],[0.9113771915435791],[0.7759284377098083],[0.9232485294342041],[0.9235162138938904]
182,,[0.336856484413147],[0.736212968826294],[0.6161317229270935],[0.36210647225379944],[0.8799582719802856],[0.932972252368927],[0.3892362415790558],[0.8927040696144104],[0.9400652050971985],[0.3393343687057495],[0.9025111198425293],[0.9558994770050049],[0.9284480810165405],[0.9648200869560242],[0.9333354234695435],[0.9433683753013611],[0.9630864858627319],[0.9190897941589355],[0.9441626071929932],[0.9261817336082458],[0.8925091028213501],[0.6092033386230469],[0.7499810457229614],[0.018834607675671577]
183,,[0.39249303936958313],[0.9022114276885986],[0.9542921185493469],[0.39595189690589905],[0.8296896815299988],[0.9591463208198547],[0.40500408411026],[0.8007673025131226],[0.9583839178085327],[0.3923335671424866],[0.921132504940033],[0.937344491481781],[0.9256895780563354],[0.9636297225952148],[0.9351556897163391],[0.934369683265686],[0.962517261505127],[0.9406526684761047],[0.9353621602058411],[0.9616401791572571],[0.9318737387657166],[0.7258683443069458],[0.8275665044784546],[0.9374982118606567]
184,,[0.3085719048976898],[0.7791618704795837],[0.8760218620300293],[0.3130323886871338],[0.7439067363739014],[0.9368851780891418],[0.33080050349235535],[0.8328575491905212],[0.9598962068557739],[0.30926984548568726],[0.8609508872032166],[0.9592673778533936],[0.8842493891716003],[0.9572925567626953],[0.9496222138404846],[0.9182739853858948],[0.9561421275138855],[0.9573363661766052],[0.9109546542167664],[0.9420679211616516],[0.924582302570343],[0.891259491443634],[0.928803563117981],[0.5048030018806458]
185,,[0.3424384593963623],[0.6182960271835327],[0.9262338280677795],[0.3454255163669586],[0.7078180909156799],[0.9310813546180725],[0.3907860815525055],[0.6653103828430176],[0.8164342641830444],[0.34239402413368225],[0.6664947867393494],[0.9038122892379761],[0.8894687294960022],[0.9309863448143005],[0.904706597328186],[0.8961475491523743],[0.9141309857368469],[0.8984461426734924],[0.8626829385757446],[0.9124808311462402],[0.9056819081306458],[0.8522844314575195],[0.8886945247650146],[0.8707751631736755]
186,,[0.3231014311313629],[0.9023916125297546],[0.9179654121398926],[0.32410937547683716],[0.7806415557861328],[0.9284763336181641],[0.35335588455200195],[0.8247522115707397],[0.9530947208404541],[0.32236170768737793],[0.8644952774047852],[0.9116467237472534],[0.931159257888794],[0.9551692605018616],[0.9151918292045593],[0.9310855865478516],[0.9440163373947144],[0.906134307384491],[0.9007418751716614],[0.9354891180992126],[0.7787009477615356],[0.8747895359992981],[0.9003506898880005],[0.5311585068702698]
187,,[0.5282279849052429],[0.6973916888237],[0.668924868106842],[0.5293903350830078],[0.6517384052276611],[0.9367815852165222],[0.5561547875404358],[0.7728722095489502],[0.9443398714065552],[0.5279028415679932],[0.7462407350540161],[0.9131531119346619],[0.8930560946464539],[0.9319189786911011],[0.9459310173988342],[0.8889509439468384],[0.9348289966583252],[0.9503448605537415],[0.8275301456451416],[0.8930912613868713],[0.9147869348526001],[0.7104559540748596],[0.5126692652702332],[0.5517508387565613]
188,,[0.3993208706378937],[0.9521437883377075],[0.2142820656299591],[0.40203770995140076],[0.8452138900756836],[0.9663925170898438],[0.41428929567337036],[0.8216582536697388],[0.9711143374443054],[0.3973544239997864],[0.8129165768623352],[0.9698222279548645],[0.8926457166671753],[0.9179267287254333],[0.972557008266449],[0.8900180459022522],[0.9080742001533508],[0.9700764417648315],[0.8616223335266113],[0.9476619958877563],[0.9508413076400757],[0.7860242128372192],[0.8956944942474365],[0.5712181329727173]
189,,[0.33413437008857727],[0.7448890805244446],[0.6244242787361145],[0.3360556364059448],[0.7572099566459656],[0.9144227504730225],[0.36744195222854614],[0.9244173765182495],[0.8883594274520874],[0.3339163064956665],[0.6763273477554321],[0.9069423675537109],[0.9384660720825195],[0.9232566356658936],[0.9086194634437561],[0.9246017336845398],[0.9268496632575989],[0.9117869138717651],[0.9055442810058594],[0.9072932004928589],[0.8807511329650879],[0.8969647884368896],[0.8940126299858093],[0.854697048664093]
190,,[0.37595489621162415],[0.9222740530967712],[0.5517166256904602],[0.385686993598938],[0.8786736130714417],[0.9342564940452576],[0.39093640446662903],[0.7525090575218201],[0.9642988443374634],[0.3762177526950836],[0.9090680480003357],[0.9505517482757568],[0.8921070098876953],[0.9450202584266663],[0.9553989171981812],[0.8696507215499878],[0.9402516484260559],[0.9570200443267822],[0.8841128349304199],[0.9484072327613831],[0.5348905920982361],[0.9189690351486206],[0.9547544121742249],[0.6581994295120239]
191,,[0.45112091302871704],[0.7141469120979309],[0.9469358325004578],[0.4552207887172699],[0.7236998081207275],[0.9422153830528259],[0.48812785744667053],[0.6876794099807739],[0.9492592215538025],[0.4521038830280304],[0.7362254858016968],[0.9458310008049011],[0.960355281829834],[0.9589918851852417],[0.9288612604141235],[0.9502934813499451],[0.9585003852844238],[0.930594265460968],[0.892846941947937],[0.9573116898536682],[0.9393762350082397],[0.605939507484436],[0.36999770998954773],[0.1889801323413849]
192,,[0.41389310359954834],[0.8546786904335022],[0.9715014100074768],[0.4180663228034973],[0.8635274767875671],[0.9702956676483154],[0.41918662190437317],[0.8526351451873779],[0.968213677406311],[0.4134674370288849],[0.8440982103347778],[0.9708428978919983],[0.9718490839004517],[0.975020170211792],[0.9533938765525818],[0.9705295562744141],[0.9737244248390198],[0.9546231627464294],[0.9053988456726074],[0.9518670439720154],[0.9400960803031921],[0.8695338368415833],[0.9456505179405212],[0.9245257377624512]
193,,[0.5934299230575562],[0.8344701528549194],[0.8245357275009155],[0.5963423848152161],[0.7133556604385376],[0.7852126955986023],[0.6781362295150757],[0.807148277759552],[0.9133467078208923],[0.5932915210723877],[0.7975423336029053],[0.8596689105033875],[0.9186379313468933],[0.9126561880111694],[0.9067981839179993],[0.873587429523468],[0.908612847328186],[0.9050286412239075],[0.8505479693412781],[0.8846617937088013],[0.8728236556053162],[0.8241956233978271],[0.8760494589805603],[0.8622589111328125]
194,,[0.5997967720031738],[0.798697829246521],[0.539863109588623],[0.5988281965255737],[0.8006537556648254],[0.9331412315368652],[0.6005879640579224],[0.7749512195587158],[0.930475115776062],[0.5978903770446777],[0.7859012484550476],[0.8291394114494324],[0.9070127010345459],[0.9236814975738525],[0.4748705327510834],[0.9104382395744324],[0.9120956063270569],[0.41799405217170715],[0.8877899646759033],[0.9259377717971802],[0.14087127149105072],[0.7616739869117737],[0.7914048433303833],[0.2797354459762573]
195,,[0.49412569403648376],[0.7235878705978394],[0.8559285998344421],[0.49530845880508423],[0.8645185232162476],[0.8572229146957397],[0.5389752984046936],[0.9174749255180359],[0.8394824266433716],[0.49451780319213867],[0.7768630981445312],[0.8374730348587036],[0.9442191123962402],[0.8821311593055725],[0.8549105525016785],[0.9413555860519409],[0.8876243233680725],[0.8579546809196472],[0.8498904705047607],[0.8643335700035095],[0.8351107835769653],[0.7620699405670166],[0.8357649445533752],[0.8391690254211426]
196,,[0.5442804098129272],[0.7637298703193665],[0.8692413568496704],[0.5453639626502991],[0.7556935548782349],[0.8972917199134827],[0.5491820573806763],[0.7222929000854492],[0.9189995527267456],[0.5443249940872192],[0.7673044800758362],[0.8665346503257751],[0.8797891736030579],[0.934508740901947],[0.9120007157325745],[0.8893977999687195],[0.9367950558662415],[0.9200342893600464],[0.8542843461036682],[0.8833965063095093],[0.8114700317382812],[0.8153882026672363],[0.8880373239517212],[0.4682486951351166]
197,,[0.4500943124294281],[0.72402423620224],[0.9570344686508179],[0.45203647017478943],[0.6622238159179688],[0.9585279226303101],[0.4546518623828888],[0.6683717370033264],[0.9593647718429565],[0.4502372443675995],[0.8102601170539856],[0.9582931995391846],[0.9556010961532593],[0.9645963311195374],[0.9529364705085754],[0.9358230233192444],[0.9654138088226318],[0.9575759768486023],[0.8725751042366028],[0.9201970100402832],[0.5968648791313171],[0.8816695809364319],[0.9041373133659363],[0.5811446905136108]
198,,[0.3995203375816345],[0.9336249828338623],[0.40842676162719727],[0.40367260575294495],[0.8860544562339783],[0.945063054561615],[0.40967658162117004],[0.8458684682846069],[0.9436870813369751],[0.3969215750694275],[0.8054106831550598],[0.9274991750717163],[0.8899437785148621],[0.9357760548591614],[0.9321243762969971],[0.8918106555938721],[0.9234120845794678],[0.9260298013687134],[0.8822470903396606],[0.9295340776443481],[0.5980055332183838],[0.8471070528030396],[0.9066670536994934],[0.4952241778373718]
199,,[0.3869529962539673],[0.6874302625656128],[0.920637309551239],[0.39226171374320984],[0.6615955233573914],[0.951990008354187],[0.39448079466819763],[0.5982149243354797],[0.9127404689788818],[0.38714292645454407],[0.6214246153831482],[0.9417033195495605],[0.9437096118927002],[0.9533116221427917],[0.9353413581848145],[0.9436646699905396],[0.9521213173866272],[0.9342222213745117],[0.8948696255683899],[0.9334111213684082],[0.9180487990379333],[0.8234174251556396],[0.9274203777313232],[0.41614603996276855]
200,,[0.47495532035827637],[0.7447179555892944],[0.8962410688400269],[0.4772177040576935],[0.7283307909965515],[0.8954762816429138],[0.48276442289352417],[0.7292148470878601],[0.9125043153762817],[0.4757293164730072],[0.8420866131782532],[0.8572105765342712],[0.8316458463668823],[0.8437620997428894],[0.7402456402778625],[0.8301827907562256],[0.8144527077674866],[0.5896567106246948],[0.8289844989776611],[0.7946999669075012],[0.5908100605010986],[0.7626580595970154],[0.694213330745697],[0.4322614073753357]
201,,[0.35833051800727844],[0.9032291769981384],[0.9102325439453125],[0.3931671977043152],[0.9010453224182129],[0.9097359776496887],[0.5687962174415588],[0.8812832236289978],[0.9249650835990906],[0.35638758540153503],[0.8884413838386536],[0.9387573003768921],[0.9463960528373718],[0.9555591344833374],[0.9005137085914612],[0.9480510354042053],[0.9548709392547607],[0.9011492133140564],[0.9447972774505615],[0.9466110467910767],[0.9041807055473328],[0.8794724941253662],[0.8750945925712585],[0.8501264452934265]
202,,[0.5097344517707825],[0.8483986258506775],[0.857602059841156],[0.5123398900032043],[0.8382827639579773],[0.9549016952514648],[0.5184821486473083],[0.8506503701210022],[0.9519326090812683],[0.5092452168464661],[0.8495365977287292],[0.8669745326042175],[0.9604256749153137],[0.922403872013092],[0.8780937194824219],[0.9500234723091125],[0.9190691709518433],[0.8745417594909668],[0.9395273327827454],[0.9222716689109802],[0.8747307062149048],[0.8516326546669006],[0.8387184739112854],[0.7875089645385742]
203,,[0.45163366198539734],[0.9147354364395142],[0.6312004327774048],[0.45513424277305603],[0.8740370273590088],[0.9235663414001465],[0.4602016508579254],[0.9099656343460083],[0.9084393382072449],[0.4524211585521698],[0.9193025231361389],[0.9005082249641418],[0.9297523498535156],[0.924197793006897],[0.8951348066329956],[0.9236046671867371],[0.9231829047203064],[0.8844406008720398],[0.9024719595909119],[0.9202665686607361],[0.8874754905700684],[0.8777158260345459],[0.8689046502113342],[0.8542693257331848]
204,,[0.468701034784317],[0.6954914927482605],[0.9428311586380005],[0.4716474711894989],[0.7106829285621643],[0.8962560296058655],[0.4744616150856018],[0.7198339700698853],[0.9600014686584473],[0.47136789560317993],[0.8931847810745239],[0.9256877899169922],[0.9182263016700745],[0.9590922594070435],[0.9515933394432068],[0.8948935866355896],[0.9482736587524414],[0.9513953328132629],[0.8811519742012024],[0.9400048851966858],[0.9494096636772156],[0.8768904209136963],[0.9066771864891052],[0.6110160946846008]
205,,[0.39269930124282837],[0.9172293543815613],[0.41191890835762024],[0.4001915752887726],[0.9184091687202454],[0.864421546459198],[0.4490792155265808],[0.9407773017883301],[0.9123027920722961],[0.39400893449783325],[0.8235066533088684],[0.7254420518875122],[0.9588810801506042],[0.9150597453117371],[0.9040922522544861],[0.9482414126396179],[0.9135653376579285],[0.8998168706893921],[0.9262449741363525],[0.9127799868583679],[0.8973481059074402],[0.8825348615646362],[0.8921879529953003],[0.5810768008232117]
206,,[0.5074999928474426],[0.7469974756240845],[0.8719730377197266],[0.5095181465148926],[0.7206577062606812],[0.9220028519630432],[0.5335630178451538],[0.7569084763526917],[0.9024782180786133],[0.5076854228973389],[0.7592439651489258],[0.8642764687538147],[0.9266555309295654],[0.8927486538887024],[0.867464005947113],[0.9212583303451538],[0.8899951577186584],[0.4867149591445923],[0.8322641253471375],[0.8528761267662048],[0.7594719529151917],[0.7928093075752258],[0.785086452960968],[0.014179425314068794]
207,,[0.46536603569984436],[0.723800539970398],[0.8947796821594238],[0.46658268570899963],[0.6802350878715515],[0.8926306366920471],[0.4691299498081207],[0.7226040959358215],[0.8937362432479858],[0.4657478332519531],[0.7159940600395203],[0.8892409801483154],[0.8783940672874451],[0.8944817185401917],[0.8990699648857117],[0.8801004886627197],[0.8907920718193054],[0.8836001753807068],[0.8513442277908325],[0.8753432035446167],[0.919965922832489],[0.7859553098678589],[0.8402580618858337],[0.6651477813720703]
208,,[0.40796396136283875],[0.8841670751571655],[0.8889533877372742],[0.4106626510620117],[0.7166802287101746],[0.9239184856414795],[0.42153140902519226],[0.685194194316864],[0.9228042364120483],[0.4075036644935608],[0.8011889457702637],[0.9115917086601257],[0.9336920976638794],[0.9362078309059143],[0.9225439429283142],[0.9309362173080444],[0.9391248226165771],[0.9177908897399902],[0.9383082389831543],[0.9242362380027771],[0.5373950004577637],[0.9112656116485596],[0.9216718673706055],[0.4638272523880005]
209,,[0.48647427558898926],[0.8302149772644043],[0.9072687029838562],[0.48623669147491455],[0.6686859726905823],[0.8777598142623901],[0.4874427318572998],[0.6825351715087891],[0.9423319101333618],[0.4856029450893402],[0.8201298117637634],[0.9128223657608032],[0.9538443088531494],[0.9519380331039429],[0.9323275685310364],[0.962387204170227],[0.9484116435050964],[0.921781063079834],[0.9203347563743591],[0.9517310857772827],[0.933788001537323],[0.9253613352775574],[0.940851628780365],[0.48262855410575867]
210,,[0.4343011677265167],[0.6515238881111145],[0.9477510452270508],[0.4357081353664398],[0.7242269515991211],[0.9543434977531433],[0.4781813621520996],[0.762974739074707],[0.9464106559753418],[0.43473944067955017],[0.7460826635360718],[0.9398807883262634],[0.9213606119155884],[0.9545061588287354],[0.9389247298240662],[0.9139246344566345],[0.9479039311408997],[0.9350295662879944],[0.897916316986084],[0.9486377835273743],[0.9466419219970703],[0.8442191481590271],[0.8979496955871582],[0.5986701846122742]
211,,[0.3511756658554077],[0.49258047342300415],[0.9049064517021179],[0.3533083498477936],[0.5166673064231873],[0.9181197881698608],[0.373410701751709],[0.5351285338401794],[0.9428141713142395],[0.3513790965080261],[0.4944608807563782],[0.905429482460022],[0.8803542256355286],[0.9427841901779175],[0.9374575018882751],[0.9018791913986206],[0.9493030309677124],[0.9270011186599731],[0.9387041926383972],[0.9461697340011597],[0.9285544753074646],[0.7485140562057495],[0.757477879524231],[0.46263155341148376]
212,,[0.396363765001297],[0.5979875922203064],[0.9172824025154114],[0.4002630412578583],[0.6900479793548584],[0.9348078370094299],[0.5616499185562134],[0.7075945138931274],[0.9333927631378174],[0.39650455117225647],[0.6970510482788086],[0.9362719655036926],[0.9272966980934143],[0.9444581270217896],[0.9269131422042847],[0.932974636554718],[0.9421088099479675],[0.921142041683197],[0.9274141192436218],[0.9359204769134521],[0.882045328617096],[0.794761598110199],[0.8471202850341797],[0.45628273487091064]
213,,[0.4387730062007904],[0.7901589274406433],[0.7067534327507019],[0.44304245710372925],[0.7773234248161316],[0.9664158821105957],[0.6300935745239258],[0.8808663487434387],[0.9547685384750366],[0.43848511576652527],[0.7570334672927856],[0.9562965035438538],[0.8961105346679688],[0.9731524586677551],[0.9693703651428223],[0.8922513127326965],[0.9713938236236572],[0.9681957960128784],[0.884913980960846],[0.9694194793701172],[0.9675419330596924],[0.5029822587966919],[0.5553514361381531],[0.5765875577926636]
214,,[0.4562619626522064],[0.6506043076515198],[0.8739799857139587],[0.4573490023612976],[0.7186890244483948],[0.8793375492095947],[0.4598756432533264],[0.7259825468063354],[0.8793014883995056],[0.4567887783050537],[0.7739272713661194],[0.8718159198760986],[0.8846027851104736],[0.8926908373832703],[0.8914209008216858],[0.8314400911331177],[0.8842719793319702],[0.8888173699378967],[0.8196633458137512],[0.8711051344871521],[0.8767635226249695],[0.7604517936706543],[0.4957467317581177],[0.840559184551239]
