,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
37,,[0.7477737665176392],[0.6193984150886536],[0.45853734016418457],[0.9335870146751404],[0.6091738939285278],[0.4596990942955017],[0.9298228025436401],[0.6699769496917725],[0.49756094813346863],[0.9237340688705444],[0.6115210056304932],[0.45899850130081177],[0.9399983882904053],[0.9462119340896606],[0.9239398241043091],[0.9418472647666931],[0.9453298449516296],[0.9172588586807251],[0.9234738349914551],[0.9121139645576477],[0.8697749972343445],[0.9224196672439575],[0.785102367401123],[0.7589210867881775]
38,,[0.9555469751358032],[0.36690670251846313],[0.30267637968063354],[0.9578757882118225],[0.9525185227394104],[0.3040708303451538],[0.9589940309524536],[0.9471474885940552],[0.31920549273490906],[0.9538341164588928],[0.8464596271514893],[0.3026832640171051],[0.9480018019676208],[0.9600090384483337],[0.9522678256034851],[0.9504400491714478],[0.9606417417526245],[0.9466949105262756],[0.9403074979782104],[0.953607439994812],[0.9591231346130371],[0.9062250256538391],[0.9374836087226868],[0.931590735912323]
39,,[0.9006087779998779],[0.9106902480125427],[0.4612445831298828],[0.8981502652168274],[0.9484177827835083],[0.5048423409461975],[0.8862958550453186],[0.9270986318588257],[0.48420876264572144],[0.8999531269073486],[0.9088228940963745],[0.46212145686149597],[0.9003849625587463],[0.9167220592498779],[0.9443581700325012],[0.8972833752632141],[0.9151747226715088],[0.9347560405731201],[0.9056338667869568],[0.9201642274856567],[0.8469637632369995],[0.8508977890014648],[0.8727107644081116],[0.8846631646156311]
40,,[0.5245077610015869],[0.7885818481445312],[0.5485827326774597],[0.927032470703125],[0.7126369476318359],[0.5529308915138245],[0.9397451877593994],[0.8044465184211731],[0.5548900365829468],[0.8885417580604553],[0.7796698212623596],[0.5498274564743042],[0.9471405744552612],[0.9720215201377869],[0.9663287401199341],[0.9361752867698669],[0.9638170003890991],[0.9698713421821594],[0.953557550907135],[0.9736661314964294],[0.9568786025047302],[0.010062601417303085],[0.7013908624649048],[0.6889796257019043]
41,,[0.8108629584312439],[0.5447970628738403],[0.4239055812358856],[0.8837849497795105],[0.5606309175491333],[0.4243246912956238],[0.9130884408950806],[0.5375692844390869],[0.4265661835670471],[0.9297037124633789],[0.574738621711731],[0.42405426502227783],[0.9488210082054138],[0.9319428205490112],[0.9181225299835205],[0.9474123120307922],[0.931587278842926],[0.9157136678695679],[0.9184964895248413],[0.8876863121986389],[0.869027316570282],[0.6041252613067627],[0.8313051462173462],[0.7304185032844543]
42,,[0.7760819792747498],[0.39130499958992004],[0.33358439803123474],[0.8700473308563232],[0.435483455657959],[0.334317147731781],[0.9092700481414795],[0.4816960394382477],[0.3347920775413513],[0.6545112729072571],[0.3376997113227844],[0.3336387276649475],[0.9710460901260376],[0.9055972695350647],[0.8806564807891846],[0.9715123772621155],[0.9073781371116638],[0.8883902430534363],[0.9673184752464294],[0.906460165977478],[0.8785931468009949],[0.4914719760417938],[0.8734703660011292],[0.6816532015800476]
43,,[0.5500998497009277],[0.4162341356277466],[0.41010522842407227],[0.9176064133644104],[0.5492283701896667],[0.4107145369052887],[0.9163751006126404],[0.6557820439338684],[0.4113008975982666],[0.9149550199508667],[0.41777434945106506],[0.41018572449684143],[0.9517197608947754],[0.9580696225166321],[0.9373307228088379],[0.9585427045822144],[0.956389844417572],[0.9341385960578918],[0.9445338845252991],[0.948901891708374],[0.9311882853507996],[0.9414269328117371],[0.8551281690597534],[0.8470631241798401]
44,,[0.9440599679946899],[0.4438526928424835],[0.4381180703639984],[0.9662843942642212],[0.4700479507446289],[0.4441966712474823],[0.9638049006462097],[0.5512456297874451],[0.44449302554130554],[0.9602614641189575],[0.44446420669555664],[0.44121503829956055],[0.9664522409439087],[0.9254199862480164],[0.9048218131065369],[0.9597152471542358],[0.9219151735305786],[0.9036681652069092],[0.9544270634651184],[0.9467878937721252],[0.8934193253517151],[0.002533793682232499],[0.5872123837471008],[0.5629989504814148]
45,,[0.9445733428001404],[0.5347411036491394],[0.42811110615730286],[0.9391003251075745],[0.6068227291107178],[0.4345305860042572],[0.9480410218238831],[0.9454627633094788],[0.46824634075164795],[0.9310009479522705],[0.5708353519439697],[0.429563969373703],[0.9540038108825684],[0.9586014747619629],[0.8852115273475647],[0.9537018537521362],[0.9573683142662048],[0.8893973231315613],[0.8444664478302002],[0.9553526639938354],[0.8735599517822266],[0.9157519340515137],[0.9159300327301025],[0.852007269859314]
46,,[0.9392820000648499],[0.4552750587463379],[0.38249263167381287],[0.9363177418708801],[0.8689694404602051],[0.3920915126800537],[0.9461292028427124],[0.8297663331031799],[0.4044872522354126],[0.9309086203575134],[0.6251295208930969],[0.3828778862953186],[0.9372112154960632],[0.9579459428787231],[0.9647753834724426],[0.9326695799827576],[0.9540228247642517],[0.9634791612625122],[0.9418264031410217],[0.9472609758377075],[0.9296912550926208],[0.5234166383743286],[0.9425624012947083],[0.9461086392402649]
