,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
32,,[0.8492153286933899],[0.8300125002861023],[0.30272194743156433],[0.8959674835205078],[0.8410871624946594],[0.3014698326587677],[0.7758183479309082],[0.856178879737854],[0.30458390712738037],[0.8477579951286316],[0.8279358744621277],[0.30356672406196594],[0.9311723113059998],[0.8348538875579834],[0.8490762710571289],[0.9330168962478638],[0.827163577079773],[0.8468330502510071],[0.9373215436935425],[0.8361275792121887],[0.8522729277610779],[0.9157677888870239],[0.7870386242866516],[0.8134571313858032]
33,,[0.6913484334945679],[0.8965204358100891],[0.35772043466567993],[0.6190775036811829],[0.9370566010475159],[0.3580774962902069],[0.6085066199302673],[0.9482514262199402],[0.3587074279785156],[0.6433832049369812],[0.8914840221405029],[0.3576841950416565],[0.9556276798248291],[0.9374037384986877],[0.9592126607894897],[0.9597947597503662],[0.9272997379302979],[0.9526168704032898],[0.8797881603240967],[0.9183719754219055],[0.9521599411964417],[0.8591710329055786],[0.8942031264305115],[0.9135037660598755]
34,,[0.971560537815094],[0.9660578370094299],[0.5211174488067627],[0.9241243600845337],[0.970061182975769],[0.520453155040741],[0.9036501049995422],[0.9702776670455933],[0.5260753035545349],[0.9731165170669556],[0.963188886642456],[0.520724892616272],[0.9792770147323608],[0.9598917961120605],[0.9731366038322449],[0.9782580137252808],[0.9488051533699036],[0.9705731272697449],[0.9619231224060059],[0.9377382397651672],[0.9477590322494507],[0.8535048365592957],[0.5112133026123047],[0.9222123026847839]
35,,[0.6067426204681396],[0.9553366303443909],[0.4111303985118866],[0.6677691340446472],[0.9607263207435608],[0.41138818860054016],[0.7253116369247437],[0.9683923125267029],[0.41362908482551575],[0.7042664289474487],[0.9351872801780701],[0.41119104623794556],[0.9448596239089966],[0.9680206775665283],[0.9629369378089905],[0.9461628794670105],[0.9683781862258911],[0.9602096080780029],[0.9434974193572998],[0.9459171295166016],[0.9590240120887756],[0.6868019104003906],[0.47792208194732666],[0.5302992463111877]
36,,[0.4948092997074127],[0.6250824332237244],[0.3488997220993042],[0.49295496940612793],[0.7800963521003723],[0.3494851589202881],[0.4928930997848511],[0.8272777199745178],[0.3505712151527405],[0.49488338828086853],[0.7705294489860535],[0.3488368093967438],[0.8526645302772522],[0.7845035791397095],[0.8124188780784607],[0.8441848158836365],[0.7792685031890869],[0.8081629276275635],[0.8078898787498474],[0.7788122296333313],[0.7969534397125244],[0.8634721636772156],[0.7809030413627625],[0.8259771466255188]
37,,[0.5981560349464417],[0.9488771557807922],[0.45820921659469604],[0.5987148284912109],[0.9047790169715881],[0.4588792324066162],[0.5978336930274963],[0.8735437989234924],[0.46054914593696594],[0.6157867312431335],[0.9406415224075317],[0.4584302008152008],[0.8637147545814514],[0.9606946110725403],[0.9409120678901672],[0.8369060754776001],[0.9403372406959534],[0.9184027314186096],[0.8414760231971741],[0.9269049167633057],[0.9317372441291809],[0.5466532111167908],[0.5225933194160461],[0.7637329697608948]
38,,[0.953030526638031],[0.7165055871009827],[0.30267855525016785],[0.9332831501960754],[0.9539211392402649],[0.3033336102962494],[0.9365513324737549],[0.9552000164985657],[0.30389124155044556],[0.9501232504844666],[0.9523022770881653],[0.30276983976364136],[0.9440994262695312],[0.9522784948348999],[0.9546541571617126],[0.9365782737731934],[0.9552878737449646],[0.9499306678771973],[0.9453732371330261],[0.9279230833053589],[0.9442105889320374],[0.836961030960083],[0.9058476090431213],[0.9005185961723328]
39,,[0.7517432570457458],[0.9141386151313782],[0.4599453806877136],[0.7394870519638062],[0.9136139750480652],[0.46012216806411743],[0.7710862159729004],[0.9649906158447266],[0.4612181782722473],[0.8524355888366699],[0.9019975662231445],[0.4603806436061859],[0.9629694223403931],[0.9071801900863647],[0.923621654510498],[0.9601429104804993],[0.9086259007453918],[0.9332411885261536],[0.9616914391517639],[0.9110751748085022],[0.9385210871696472],[0.6123843789100647],[0.5117063522338867],[0.4323798716068268]
40,,[0.8985694646835327],[0.6240289211273193],[0.55022794008255],[0.8931829929351807],[0.9552473425865173],[0.5499352216720581],[0.8662395477294922],[0.9700994491577148],[0.5525784492492676],[0.8951337337493896],[0.9402896761894226],[0.5501232147216797],[0.9684348702430725],[0.9668096303939819],[0.9704050421714783],[0.9708951115608215],[0.9393628239631653],[0.960493266582489],[0.9740020036697388],[0.9450320601463318],[0.9718692302703857],[0.9411365985870361],[0.8573011755943298],[0.9270969033241272]
41,,[0.5710762739181519],[0.8490903973579407],[0.42404791712760925],[0.5712729096412659],[0.877393901348114],[0.42437922954559326],[0.5712806582450867],[0.8684834241867065],[0.4264884889125824],[0.5744022130966187],[0.9196195602416992],[0.42398473620414734],[0.9050455689430237],[0.9291447997093201],[0.9242185950279236],[0.9103367328643799],[0.9239028096199036],[0.9302372932434082],[0.8871864080429077],[0.9175819754600525],[0.9237015843391418],[0.7670458555221558],[0.8929945826530457],[0.8929880857467651]
