,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
42,,[0.6759470105171204],[0.565343976020813],[0.7110822200775146],[0.9350929260253906],[0.9151508808135986],[0.6996721625328064],[0.9379996657371521],[0.9177486896514893],[0.7112798690795898],[0.8720505237579346],[0.9014578461647034],[0.6905959844589233],[0.9178647398948669],[0.9449689388275146],[0.9458967447280884],[0.9175279140472412],[0.9426476359367371],[0.9442518353462219],[0.9454233646392822],[0.5538415312767029],[0.8612030148506165],[0.8116049766540527],[0.1448771059513092],[0.5268800258636475]
43,,[0.9296973943710327],[0.6463658213615417],[0.6896397471427917],[0.9511197209358215],[0.9044785499572754],[0.6968860030174255],[0.9386292695999146],[0.9065596461296082],[0.7116779685020447],[0.9515905380249023],[0.9514409303665161],[0.691412627696991],[0.889901876449585],[0.945302426815033],[0.9079657196998596],[0.8940050601959229],[0.95859694480896],[0.9085191488265991],[0.888947606086731],[0.8057870864868164],[0.9020349979400635],[0.8503240346908569],[0.869708776473999],[0.8459649682044983]
44,,[0.9553846120834351],[0.8941746950149536],[0.6347013115882874],[0.9617876410484314],[0.9469557404518127],[0.629228413105011],[0.95717853307724],[0.9476600289344788],[0.7615991830825806],[0.9514280557632446],[0.7825571894645691],[0.6272728443145752],[0.9295082688331604],[0.9579026699066162],[0.9587470293045044],[0.9408479928970337],[0.9560143947601318],[0.9578611254692078],[0.9379775524139404],[0.9562199115753174],[0.9575192332267761],[0.874081015586853],[0.8615521788597107],[0.6414371132850647]
45,,[0.9693863987922668],[0.8730944991111755],[0.5943089723587036],[0.9683380126953125],[0.9660412669181824],[0.5948071479797363],[0.9687102437019348],[0.9596127271652222],[0.6203808188438416],[0.9641849398612976],[0.7976661324501038],[0.5943555235862732],[0.9705566763877869],[0.9565140604972839],[0.96183842420578],[0.9632442593574524],[0.947894811630249],[0.9626793265342712],[0.9700176119804382],[0.9608462452888489],[0.9678927659988403],[0.21844252943992615],[0.2220950573682785],[0.24243231117725372]
46,,[0.9712619185447693],[0.8464857935905457],[0.8136160969734192],[0.9613149762153625],[0.9225051403045654],[0.8141887784004211],[0.9683825969696045],[0.9368934035301208],[0.8557600975036621],[0.9533509612083435],[0.911355197429657],[0.8134481310844421],[0.9427669048309326],[0.9536158442497253],[0.9295740127563477],[0.9430915117263794],[0.9529103636741638],[0.9287797808647156],[0.9380225539207458],[0.9236312508583069],[0.9115175008773804],[0.8377206325531006],[0.9087241888046265],[0.3470050096511841]
47,,[0.9478612542152405],[0.9347829222679138],[0.6039775013923645],[0.9515194296836853],[0.9316611289978027],[0.6056399941444397],[0.9510453939437866],[0.9328328371047974],[0.6517577767372131],[0.9513054490089417],[0.7751140594482422],[0.6042612791061401],[0.9322341680526733],[0.9399838447570801],[0.9490891695022583],[0.9439687728881836],[0.946560800075531],[0.9488500356674194],[0.950721263885498],[0.9085070490837097],[0.9475055932998657],[0.9217721223831177],[0.6707700490951538],[0.31467553973197937]
48,,[0.9681390523910522],[0.5520098209381104],[0.8219122886657715],[0.9694904685020447],[0.9692704677581787],[0.7699902653694153],[0.9692656397819519],[0.9199837446212769],[0.8585823774337769],[0.9693705439567566],[0.7888256907463074],[0.7866129875183105],[0.9699267148971558],[0.9184267520904541],[0.9670528769493103],[0.9699286222457886],[0.9206726551055908],[0.9640525579452515],[0.9374363422393799],[0.8665863871574402],[0.9403373003005981],[0.9700056314468384],[0.9489039778709412],[0.7627871632575989]
49,,[0.9676110744476318],[0.9702116847038269],[0.8156857490539551],[0.9706486463546753],[0.9706593751907349],[0.829291820526123],[0.9690675735473633],[0.9689883589744568],[0.8797929883003235],[0.9697754979133606],[0.7861536741256714],[0.7795875072479248],[0.9480627775192261],[0.9603978395462036],[0.9703216552734375],[0.9480562806129456],[0.9603374004364014],[0.9697849154472351],[0.896262526512146],[0.5702012777328491],[0.8763565421104431],[0.8843534588813782],[0.5910908579826355],[0.6172270774841309]
50,,[0.9709714651107788],[0.9695672988891602],[0.6078735589981079],[0.9708828926086426],[0.9702136516571045],[0.6081762313842773],[0.9716096520423889],[0.9684126973152161],[0.6146827340126038],[0.97085040807724],[0.8401315212249756],[0.6078523993492126],[0.9699548482894897],[0.9664740562438965],[0.9701240658760071],[0.9469194412231445],[0.9515928626060486],[0.32866308093070984],[0.962809145450592],[0.9592495560646057],[0.9686100482940674],[0.949320912361145],[0.8987478017807007],[0.9316623210906982]
51,,[0.9636820554733276],[0.8854081630706787],[0.7308060526847839],[0.9594560861587524],[0.9012631773948669],[0.7578782439231873],[0.9613169431686401],[0.9227219223976135],[0.7802138328552246],[0.9617122411727905],[0.7259617447853088],[0.7058890461921692],[0.9001494646072388],[0.9122844338417053],[0.9433467388153076],[0.8998551964759827],[0.9111694693565369],[0.9393709301948547],[0.8995427489280701],[0.9091557860374451],[0.913026750087738],[0.7710734605789185],[0.7134521007537842],[0.36285609006881714]
