,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
98,,[0.9177716970443726],[0.4160310924053192],[0.28731200098991394],[0.9388360381126404],[0.4218611419200897],[0.2881913483142853],[0.8489512205123901],[0.4219309985637665],[0.2881442606449127],[0.557854950428009],[0.40263545513153076],[0.2872808277606964],[0.8884882926940918],[0.9379569292068481],[0.9501373171806335],[0.8977419137954712],[0.9304494857788086],[0.9475134015083313],[0.8922408223152161],[0.9397956132888794],[0.9539638757705688],[0.7611479759216309],[0.776688277721405],[0.746046245098114]
99,,[0.20352879166603088],[0.12247738242149353],[0.12258977442979813],[0.9007854461669922],[0.19839341938495636],[0.12305671721696854],[0.4307115972042084],[0.19859711825847626],[0.12310080975294113],[0.21958960592746735],[0.14948733150959015],[0.12264959514141083],[0.8311161398887634],[0.9059094786643982],[0.9413955211639404],[0.8012924194335938],[0.8902361392974854],[0.9442051649093628],[0.8051376938819885],[0.8704304695129395],[0.9150205850601196],[0.729852020740509],[0.8003666996955872],[0.8354485034942627]
100,,[0.8472476601600647],[0.709015965461731],[0.3682529330253601],[0.9129437804222107],[0.601437509059906],[0.36840909719467163],[0.7793691158294678],[0.8821306228637695],[0.3696584403514862],[0.20945096015930176],[0.36787885427474976],[0.42652225494384766],[0.7983484268188477],[0.9123613238334656],[0.9121649861335754],[0.7802459001541138],[0.9074054956436157],[0.9068326354026794],[0.7743983864784241],[0.893520712852478],[0.904394805431366],[0.08511079847812653],[0.38273921608924866],[0.5627903342247009]
101,,[0.9542961716651917],[0.1349838525056839],[0.08241443336009979],[0.9572727084159851],[0.956129789352417],[0.08372116088867188],[0.9171550869941711],[0.9544626474380493],[0.09843941032886505],[0.9546698927879333],[0.1406736820936203],[0.08268645405769348],[0.9489230513572693],[0.9556875228881836],[0.9551166892051697],[0.9479519724845886],[0.9552102088928223],[0.9556221961975098],[0.9438515305519104],[0.9545316100120544],[0.9541754722595215],[0.9497154951095581],[0.9569188356399536],[0.9567688703536987]
102,,[0.9373207688331604],[0.9233038425445557],[0.031769514083862305],[0.955439567565918],[0.9165756106376648],[0.031960245221853256],[0.9528796076774597],[0.9169096350669861],[0.0341758169233799],[0.9440587759017944],[0.9251297116279602],[0.03167222812771797],[0.9414157867431641],[0.9552358388900757],[0.9195318222045898],[0.9370915293693542],[0.9510433673858643],[0.9303187727928162],[0.9395424723625183],[0.950160801410675],[0.9279112815856934],[0.23168177902698517],[0.835466206073761],[0.891566276550293]
103,,[0.8349436521530151],[0.051730237901210785],[0.03591456264257431],[0.8600709438323975],[0.9189797639846802],[0.03673958405852318],[0.935685396194458],[0.9496194124221802],[0.043181680142879486],[0.8934866189956665],[0.05100680887699127],[0.03599710389971733],[0.8471058011054993],[0.9222720265388489],[0.9445255398750305],[0.8499801158905029],[0.9243384003639221],[0.9518290758132935],[0.8894026875495911],[0.9129287600517273],[0.9240506291389465],[0.8706896305084229],[0.916729211807251],[0.9260497689247131]
104,,[0.9479475021362305],[0.12021320313215256],[0.05894799903035164],[0.9609324336051941],[0.9458086490631104],[0.059072256088256836],[0.9601035118103027],[0.9473461508750916],[0.06476227194070816],[0.9463642239570618],[0.9411519169807434],[0.05896928161382675],[0.9607460498809814],[0.9475249648094177],[0.9447594881057739],[0.9617723822593689],[0.9485325217247009],[0.9455538988113403],[0.9599999785423279],[0.9467204213142395],[0.9439664483070374],[0.9598098397254944],[0.9461408257484436],[0.9411271810531616]
105,,[0.9590706825256348],[0.9634594321250916],[0.11513782292604446],[0.9402918815612793],[0.9633473753929138],[0.11637397110462189],[0.9603123068809509],[0.9675268530845642],[0.1268049031496048],[0.9563323259353638],[0.959861159324646],[0.11502587050199509],[0.9378393292427063],[0.9601908922195435],[0.969111979007721],[0.9336893558502197],[0.9603036642074585],[0.9693264961242676],[0.8854251503944397],[0.9202163815498352],[0.9610840082168579],[0.7413634657859802],[0.7872421145439148],[0.8672733902931213]
106,,[0.9029345512390137],[0.9665409922599792],[0.10490134358406067],[0.9299596548080444],[0.9711482524871826],[0.10506099462509155],[0.9418002367019653],[0.9700654745101929],[0.10729597508907318],[0.9199061989784241],[0.9672787189483643],[0.10493551939725876],[0.9482654929161072],[0.966029703617096],[0.9711292386054993],[0.9476590752601624],[0.9656718373298645],[0.9711225032806396],[0.9523240327835083],[0.9667766094207764],[0.9714950323104858],[0.919837474822998],[0.9635484218597412],[0.9672473669052124]
107,,[0.9730286002159119],[0.97480708360672],[0.10581358522176743],[0.9495068192481995],[0.973243772983551],[0.10585194081068039],[0.9104878306388855],[0.9743939638137817],[0.11130903661251068],[0.9653333425521851],[0.9735401272773743],[0.10579953342676163],[0.9728055000305176],[0.9737322926521301],[0.9725081920623779],[0.9615429043769836],[0.973843514919281],[0.97214674949646],[0.9726813435554504],[0.9733866453170776],[0.9719330072402954],[0.6849437952041626],[0.7534343600273132],[0.8076457381248474]
108,,[0.13457351922988892],[0.9676385521888733],[0.11348012834787369],[0.9667524695396423],[0.9685467481613159],[0.11513374745845795],[0.9639280438423157],[0.9676592946052551],[0.13351275026798248],[0.9677350521087646],[0.2660978138446808],[0.1133941262960434],[0.9262340664863586],[0.9661089777946472],[0.9698641896247864],[0.9245136380195618],[0.9660126566886902],[0.9695296883583069],[0.9634316563606262],[0.9662705063819885],[0.9684589505195618],[0.9391727447509766],[0.9674169421195984],[0.9697805047035217]
109,,[0.9179734587669373],[0.219294935464859],[0.10740241408348083],[0.958533763885498],[0.23702503740787506],[0.10761737078428268],[0.9468365907669067],[0.24112170934677124],[0.1092359870672226],[0.9427157044410706],[0.23113438487052917],[0.1073804497718811],[0.9137364625930786],[0.9543859362602234],[0.9657707214355469],[0.9184736609458923],[0.9575559496879578],[0.9677271842956543],[0.9127843379974365],[0.9511995315551758],[0.9618390798568726],[0.8827137351036072],[0.9341602921485901],[0.9529860019683838]
110,,[0.9732896089553833],[0.9062768816947937],[0.10547784715890884],[0.9738967418670654],[0.9762293100357056],[0.10516689717769623],[0.9667060375213623],[0.9754844903945923],[0.10643615573644638],[0.9731693267822266],[0.8491418361663818],[0.10548294335603714],[0.9675745964050293],[0.9710928201675415],[0.9775346517562866],[0.9638583064079285],[0.971213698387146],[0.977741539478302],[0.966576099395752],[0.9720591902732849],[0.9782431721687317],[0.9637784361839294],[0.9699177145957947],[0.9762625098228455]
111,,[0.12051485478878021],[0.6611158847808838],[0.3687649369239807],[0.379003643989563],[0.30153805017471313],[0.2690121829509735],[0.33859872817993164],[0.3057309687137604],[0.45939844846725464],[0.26896753907203674],[0.3622762858867645],[0.37235432863235474],[0.559814989566803],[0.6597363948822021],[0.7869859933853149],[0.5874969959259033],[0.6574534177780151],[0.7867172360420227],[0.7339727878570557],[0.769949734210968],[0.30849140882492065],[0.03483463451266289],[0.5834291577339172],[0.4831812083721161]
112,,[0.14416304230690002],[0.547224760055542],[0.428445965051651],[0.9538469910621643],[0.7995378375053406],[0.3671945035457611],[0.9346972703933716],[0.8026698231697083],[0.3678419291973114],[0.915084183216095],[0.8012083768844604],[0.36720502376556396],[0.9159085750579834],[0.962742269039154],[0.9656911492347717],[0.9167128205299377],[0.9625689387321472],[0.9653795957565308],[0.914786159992218],[0.9524694085121155],[0.9648962616920471],[0.027239223942160606],[0.9147707223892212],[0.9210358262062073]
113,,[0.2458394318819046],[0.1379956305027008],[0.13736043870449066],[0.2832464575767517],[0.16804319620132446],[0.13766101002693176],[0.8388573527336121],[0.2203158736228943],[0.13787466287612915],[0.24733729660511017],[0.1379629224538803],[0.1368596851825714],[0.5765132904052734],[0.6243484020233154],[0.9137488007545471],[0.5233291387557983],[0.5521078109741211],[0.87823086977005],[0.18304461240768433],[0.5259184837341309],[0.8542385697364807],[0.5198338031768799],[0.5264069437980652],[0.875450074672699]
114,,[0.22456970810890198],[0.13946330547332764],[0.13787373900413513],[0.5084250569343567],[0.1577305644750595],[0.13926385343074799],[0.2679510712623596],[0.139956995844841],[0.1391700804233551],[0.2288811355829239],[0.13950128853321075],[0.13760481774806976],[0.13970355689525604],[0.17315353453159332],[0.6855146884918213],[0.1345149576663971],[0.16676941514015198],[0.6064906120300293],[0.14448076486587524],[0.19407008588314056],[0.5851508378982544],[0.15455807745456696],[0.19686539471149445],[0.6469725370407104]
115,,[0.5423502326011658],[0.13000750541687012],[0.12948615849018097],[0.40426528453826904],[0.13064557313919067],[0.12965844571590424],[0.3996157646179199],[0.13600169122219086],[0.12972164154052734],[0.4589783549308777],[0.13000130653381348],[0.12900708615779877],[0.10794297605752945],[0.9059711694717407],[0.9348431825637817],[0.5080292224884033],[0.9132038950920105],[0.9317800998687744],[0.10666218400001526],[0.9172036051750183],[0.9244372844696045],[0.08273444324731827],[0.4678117632865906],[0.7225334644317627]
116,,[0.13884811103343964],[0.11956092715263367],[0.11806565523147583],[0.6918604373931885],[0.11966405808925629],[0.11929958313703537],[0.4865327477455139],[0.11965832114219666],[0.11929816007614136],[0.23063543438911438],[0.11950942128896713],[0.11802519112825394],[0.7702056169509888],[0.8849138021469116],[0.9210473299026489],[0.8371617197990417],[0.8852670192718506],[0.9189789295196533],[0.44075271487236023],[0.8647143840789795],[0.9259335398674011],[0.6308688521385193],[0.7957141399383545],[0.8119461536407471]
117,,[0.11723116040229797],[0.0857497900724411],[0.08268813043832779],[0.1127064973115921],[0.08581148087978363],[0.08540847897529602],[0.13560619950294495],[0.08584706485271454],[0.08550912886857986],[0.11773659288883209],[0.0857529267668724],[0.08244113624095917],[0.046072717756032944],[0.485120952129364],[0.9318903088569641],[0.04215196892619133],[0.10417206585407257],[0.9201093912124634],[0.04714364930987358],[0.769096314907074],[0.873986542224884],[0.0627366155385971],[0.033680833876132965],[0.8208293914794922]
118,,[0.21802857518196106],[0.07422756403684616],[0.07387161254882812],[0.25534069538116455],[0.07428767532110214],[0.07397722452878952],[0.27934834361076355],[0.07488496601581573],[0.07396727800369263],[0.15332892537117004],[0.07422665506601334],[0.07359054684638977],[0.08619612455368042],[0.6304445266723633],[0.8580846190452576],[0.14841629564762115],[0.5411204099655151],[0.881422221660614],[0.25830256938934326],[0.20980925858020782],[0.8453230857849121],[0.08142812550067902],[0.517291784286499],[0.8078250885009766]
119,,[0.7854984998703003],[0.6021649241447449],[0.19806160032749176],[0.40169695019721985],[0.5912905931472778],[0.19816160202026367],[0.8982822895050049],[0.5996646285057068],[0.19789816439151764],[0.0016919042682275176],[0.00010395010758657008],[0.19804568588733673],[0.4384233057498932],[0.8963210582733154],[0.8474458456039429],[0.425335556268692],[0.9012585878372192],[0.7116304039955139],[0.7894665598869324],[0.7505102753639221],[0.7256022691726685],[0.00571909174323082],[0.7140772938728333],[0.015384615398943424]
120,,[0.47339698672294617],[0.10044097155332565],[0.19975002110004425],[0.8498926162719727],[0.3284423053264618],[0.20065425336360931],[0.7989200353622437],[0.859197735786438],[0.20588582754135132],[0.0021737313363701105],[0.10340961813926697],[0.19956466555595398],[0.7201392650604248],[0.7618197798728943],[0.8571714162826538],[0.7282561659812927],[0.7409549355506897],[0.8652526140213013],[0.3003008961677551],[0.733989417552948],[0.4888888895511627],[0.7308846712112427],[0.7471925616264343],[0.8592356443405151]
121,,[0.9294967651367188],[0.12804295122623444],[0.10039515048265457],[0.9207270741462708],[0.1275605708360672],[0.1004607081413269],[0.907975435256958],[0.12700659036636353],[0.10118459165096283],[0.0047846888191998005],[0.12888725101947784],[0.10045099258422852],[0.9247710704803467],[0.9208175539970398],[0.8456241488456726],[0.9189122319221497],[0.9140843152999878],[0.8390007615089417],[0.9160701036453247],[0.8947242498397827],[0.8286556601524353],[0.6339712738990784],[0.6857314109802246],[0.523809552192688]
122,,[0.9121608734130859],[0.15807083249092102],[0.0712059885263443],[0.928226113319397],[0.1059284508228302],[0.07501594722270966],[0.9192942976951599],[0.9312949180603027],[0.08095583319664001],[0.918552041053772],[0.12521928548812866],[0.06937719881534576],[0.9169811606407166],[0.9222972989082336],[0.9312384724617004],[0.9167767763137817],[0.9229326844215393],[0.9304556250572205],[0.9190002083778381],[0.9250607490539551],[0.9298022985458374],[0.8224183917045593],[0.8967903256416321],[0.9201337099075317]
123,,[0.3121838867664337],[0.6568930149078369],[0.5429812669754028],[0.7074288129806519],[0.8837121725082397],[0.5424233675003052],[0.720207929611206],[0.938795804977417],[0.5427406430244446],[0.31785595417022705],[0.7056235074996948],[0.5431566834449768],[0.9082222580909729],[0.8502057790756226],[0.8521316647529602],[0.9066323041915894],[0.8497093915939331],[0.8518269658088684],[0.9095622301101685],[0.8499028086662292],[0.8521438837051392],[0.42475536465644836],[0.8415915966033936],[0.5074648857116699]
124,,[0.1334320604801178],[0.40630683302879333],[0.5178513526916504],[0.7777062654495239],[0.5213140845298767],[0.5184630751609802],[0.807881772518158],[0.810272216796875],[0.5180472135543823],[0.817791759967804],[0.8083999156951904],[0.5186668038368225],[0.685329794883728],[0.8112560510635376],[0.8126654624938965],[0.5151954293251038],[0.8110564947128296],[0.8124583959579468],[0.048227496445178986],[0.8107706308364868],[0.8137243390083313],[0.0532078854739666],[0.0549173541367054],[0.8133977055549622]
125,,[0.5997130274772644],[0.8323458433151245],[0.44440796971321106],[0.6909852623939514],[0.6693090200424194],[0.4323602020740509],[0.76565021276474],[0.669719934463501],[0.4323645234107971],[0.8763749003410339],[0.6681002974510193],[0.4324421286582947],[0.516875147819519],[0.8370882272720337],[0.8189430236816406],[0.4967923164367676],[0.8244144320487976],[0.7666111588478088],[0.0],[0.8815937042236328],[0.38520699739456177],[0.0],[0.8071227669715881],[0.6960943341255188]
126,,[0.3725360631942749],[0.6715378165245056],[0.3559008240699768],[0.6751989126205444],[0.3607451319694519],[0.3559492230415344],[0.6686020493507385],[0.6718493700027466],[0.3561503291130066],[0.000682605488691479],[0.003012985223904252],[0.35592690110206604],[0.37526682019233704],[0.7710618376731873],[0.6877384185791016],[0.3170391023159027],[0.6746379733085632],[0.6760433316230774],[0.24987094104290009],[0.5769955515861511],[0.6679040193557739],[0.2483128011226654],[0.5982642769813538],[0.6678380966186523]
127,,[0.3008045256137848],[0.8991429805755615],[0.3423534035682678],[0.9298408627510071],[0.5369455814361572],[0.342136412858963],[0.9392483234405518],[0.7887051701545715],[0.34303995966911316],[0.8757686614990234],[0.5375854969024658],[0.34298422932624817],[0.7149159908294678],[0.9433901906013489],[0.9437377452850342],[0.21034692227840424],[0.839633584022522],[0.8255448937416077],[0.4077209234237671],[0.8966944813728333],[0.9468737244606018],[0.3605348467826843],[0.9195221066474915],[0.94523024559021]
128,,[0.38227906823158264],[0.8634808659553528],[0.2394990622997284],[0.9310583472251892],[0.6656140089035034],[0.2382865995168686],[0.9027068614959717],[0.9198793768882751],[0.25058430433273315],[0.9262617230415344],[0.5121708512306213],[0.23851953446865082],[0.8645126819610596],[0.9486393332481384],[0.9035923480987549],[0.924815833568573],[0.92444908618927],[0.8071417212486267],[0.8644692301750183],[0.9407103061676025],[0.9290316700935364],[0.22273975610733032],[0.900395929813385],[0.9449019432067871]
129,,[0.6042690873146057],[0.9267125725746155],[0.2253822684288025],[0.6528528332710266],[0.9267406463623047],[0.22435405850410461],[0.9021739363670349],[0.9247507452964783],[0.22400017082691193],[0.5299829244613647],[0.9249784350395203],[0.22498135268688202],[0.9064039587974548],[0.9218645095825195],[0.9293208718299866],[0.7242536544799805],[0.9212791323661804],[0.9271719455718994],[0.8928589224815369],[0.9217014908790588],[0.9295760989189148],[0.564701497554779],[0.7583610415458679],[0.8871479630470276]
130,,[0.5711628794670105],[0.9215115308761597],[0.2703000009059906],[0.6091232895851135],[0.922943115234375],[0.2697184383869171],[0.8879589438438416],[0.9455228447914124],[0.26968586444854736],[0.5824549198150635],[0.9233240485191345],[0.2704845070838928],[0.9237520098686218],[0.9273887276649475],[0.8802092671394348],[0.9231438636779785],[0.9272758960723877],[0.9224616289138794],[0.14685314893722534],[0.9259043335914612],[0.8728606104850769],[0.0],[0.15637019276618958],[0.18866312503814697]
131,,[0.6835202574729919],[0.9740128517150879],[0.28831788897514343],[0.6878325939178467],[0.972808837890625],[0.25037601590156555],[0.8131375312805176],[0.9725226759910583],[0.28913867473602295],[0.6787842512130737],[0.9737651944160461],[0.2506934702396393],[0.9668228626251221],[0.9717472195625305],[0.9742154479026794],[0.9642874002456665],[0.9718868136405945],[0.9742249250411987],[0.8409174084663391],[0.9721542596817017],[0.9743919372558594],[0.5896625518798828],[0.6466046571731567],[0.9474729299545288]
132,,[0.6231235861778259],[0.9663975238800049],[0.1976698786020279],[0.9673016667366028],[0.9656670093536377],[0.19759511947631836],[0.9634582996368408],[0.9677228331565857],[0.24418935179710388],[0.625906765460968],[0.9660583734512329],[0.1976880133152008],[0.9632107019424438],[0.9657840132713318],[0.9684396982192993],[0.9627106785774231],[0.9654679894447327],[0.968119740486145],[0.7549194693565369],[0.9646582007408142],[0.9679099917411804],[0.729459822177887],[0.966205358505249],[0.9623116850852966]
133,,[0.5579162240028381],[0.9167050123214722],[0.1645953357219696],[0.6042510867118835],[0.9175605177879333],[0.1646740436553955],[0.8400295972824097],[0.9161617159843445],[0.1644132286310196],[0.559387743473053],[0.917547881603241],[0.16457614302635193],[0.9139561653137207],[0.9186375737190247],[0.9252393245697021],[0.912450909614563],[0.9173693060874939],[0.9242712259292603],[0.912715494632721],[0.917949914932251],[0.9244938492774963],[0.0051516885869205],[0.6183205842971802],[0.5345202088356018]
134,,[0.7466223239898682],[0.8105171322822571],[0.7963183522224426],[0.8024312257766724],[0.7970048785209656],[0.796535074710846],[0.8015710711479187],[0.7860669493675232],[0.7964044213294983],[0.7466223239898682],[0.8105171322822571],[0.7963183522224426],[0.7915509343147278],[0.8335685133934021],[0.7974215745925903],[0.7838115096092224],[0.8379963636398315],[0.8147964477539062],[0.7791963815689087],[0.8076238632202148],[0.7860931754112244],[0.01820339262485504],[0.7699378132820129],[0.7360750436782837]
135,,[0.6414473652839661],[0.9618528485298157],[0.1178927794098854],[0.6805795431137085],[0.9617440700531006],[0.1179983988404274],[0.9473236203193665],[0.9629629850387573],[0.1178702712059021],[0.6628864407539368],[0.9594111442565918],[0.11797021329402924],[0.9563475251197815],[0.9599915742874146],[0.9652944207191467],[0.9534883499145508],[0.9596469402313232],[0.9649562239646912],[0.8828706741333008],[0.9588810801506042],[0.9650203585624695],[0.6889534592628479],[0.911350667476654],[0.917194664478302]
136,,[0.9362311363220215],[0.9383000731468201],[0.09813649207353592],[0.9341676235198975],[0.9394016861915588],[0.09782988578081131],[0.9375324249267578],[0.9385818839073181],[0.09775324165821075],[0.8976995944976807],[0.9381483197212219],[0.09808545559644699],[0.9409945607185364],[0.940243124961853],[0.9303725957870483],[0.9413731098175049],[0.9376673102378845],[0.9245917797088623],[0.9412369728088379],[0.938504695892334],[0.9249189496040344],[0.9395661354064941],[0.9400153756141663],[0.9282573461532593]
137,,[0.9697670936584473],[0.2263210415840149],[0.08428098261356354],[0.9683904051780701],[0.9716669321060181],[0.08620259165763855],[0.9689639806747437],[0.9705797433853149],[0.08502144366502762],[0.9700650572776794],[0.21676005423069],[0.08426657319068909],[0.9671196937561035],[0.9692397117614746],[0.9726933240890503],[0.966827392578125],[0.9692575335502625],[0.9728409051895142],[0.8873960375785828],[0.9702015519142151],[0.9726997017860413],[0.43737396597862244],[0.8916507363319397],[0.9455690383911133]
138,,[0.4902269244194031],[0.960524320602417],[0.08166053146123886],[0.9642966985702515],[0.955431342124939],[0.08145732432603836],[0.9632489085197449],[0.9654960632324219],[0.08079403638839722],[0.9591805338859558],[0.958554744720459],[0.08163315057754517],[0.9634202718734741],[0.9655596613883972],[0.9548056721687317],[0.9644232392311096],[0.965305507183075],[0.9529677033424377],[0.9639223217964172],[0.9655913710594177],[0.9521236419677734],[0.7278240919113159],[0.8173636794090271],[0.9530640840530396]
139,,[0.8355034589767456],[0.9570692777633667],[0.06576687097549438],[0.9526569843292236],[0.9569851756095886],[0.0656452476978302],[0.954913318157196],[0.9577786326408386],[0.06568949669599533],[0.9525653719902039],[0.9564390182495117],[0.0658339187502861],[0.9476983547210693],[0.9523626565933228],[0.9565712213516235],[0.9452189207077026],[0.9521430134773254],[0.9572811722755432],[0.9539410471916199],[0.9540405869483948],[0.951127827167511],[0.9482825398445129],[0.95183265209198],[0.9545798897743225]
140,,[0.9477646946907043],[0.8858892321586609],[0.08182797580957413],[0.9533759355545044],[0.8834951519966125],[0.0815584659576416],[0.9533613920211792],[0.8815258145332336],[0.08138671517372131],[0.9477646946907043],[0.8815388679504395],[0.08164212107658386],[0.9434556365013123],[0.955019474029541],[0.9320732355117798],[0.942789614200592],[0.9535536170005798],[0.953972339630127],[0.9414364695549011],[0.9523809552192688],[0.9616692662239075],[0.8791282773017883],[0.9465072154998779],[0.9591551423072815]
141,,[0.9611073136329651],[0.8144862055778503],[0.1245265007019043],[0.9561697840690613],[0.9616996645927429],[0.12430883198976517],[0.951869547367096],[0.9598279595375061],[0.12423644959926605],[0.961201012134552],[0.8162079453468323],[0.12454134225845337],[0.9563249945640564],[0.9595386981964111],[0.9629486203193665],[0.9559909701347351],[0.9586841464042664],[0.9626186490058899],[0.9572129249572754],[0.9601014256477356],[0.9563629627227783],[0.695999026298523],[0.8369408249855042],[0.9052587747573853]
142,,[0.9343140721321106],[0.879738986492157],[0.07379847019910812],[0.9300675392150879],[0.8846213817596436],[0.07369079440832138],[0.9366531372070312],[0.8963992595672607],[0.07369350641965866],[0.9340866208076477],[0.8799004554748535],[0.07380753755569458],[0.9335850477218628],[0.9288113117218018],[0.9038124084472656],[0.9329647421836853],[0.9315673112869263],[0.9299617409706116],[0.9273799657821655],[0.9092379808425903],[0.8483759760856628],[0.9188615679740906],[0.9339785575866699],[0.9337205290794373]
143,,[0.9095900654792786],[0.24428430199623108],[0.19391725957393646],[0.9203205108642578],[0.7676748037338257],[0.19513379037380219],[0.9212588667869568],[0.8029167056083679],[0.20519237220287323],[0.8709186315536499],[0.34404972195625305],[0.19428978860378265],[0.9190967082977295],[0.924534022808075],[0.919593870639801],[0.9129549264907837],[0.9262939691543579],[0.9241864681243896],[0.8457096219062805],[0.9101489782333374],[0.9372457265853882],[0.7883678674697876],[0.8541496992111206],[0.809417724609375]
144,,[0.8716869354248047],[0.20761117339134216],[0.19372820854187012],[0.8932162523269653],[0.2828255295753479],[0.19538886845111847],[0.8454359173774719],[0.2887285053730011],[0.20108100771903992],[0.8648144602775574],[0.2094779759645462],[0.19387274980545044],[0.9050828218460083],[0.9041919708251953],[0.901246964931488],[0.899009644985199],[0.9011998176574707],[0.8946406245231628],[0.8112230896949768],[0.8995517492294312],[0.8998292088508606],[0.8567778468132019],[0.8846303224563599],[0.9039492011070251]
145,,[0.5134477019309998],[0.9716539978981018],[0.5005902051925659],[0.5912520289421082],[0.9739947319030762],[0.5004298090934753],[0.7266672849655151],[0.9748070240020752],[0.5004022121429443],[0.5427238345146179],[0.9718151688575745],[0.5005191564559937],[0.7652917504310608],[0.9625554084777832],[0.9717345237731934],[0.6879621148109436],[0.9311654567718506],[0.9664592742919922],[0.8567520380020142],[0.9673090577125549],[0.9728384017944336],[0.6985884308815002],[0.9670888781547546],[0.963659405708313]
146,,[0.9157343506813049],[0.6620242595672607],[0.44085508584976196],[0.6975153684616089],[0.6073997616767883],[0.4413014054298401],[0.8799983263015747],[0.6585506796836853],[0.4412488639354706],[0.898691713809967],[0.6721693873405457],[0.44112628698349],[0.9104673862457275],[0.917953610420227],[0.9015535116195679],[0.9035179615020752],[0.9136227965354919],[0.9122086763381958],[0.8662097454071045],[0.88933926820755],[0.8845525979995728],[0.2978290319442749],[0.6584149599075317],[0.6321339011192322]
147,,[0.7310565710067749],[0.39696019887924194],[0.3928673565387726],[0.7888679504394531],[0.5386296510696411],[0.39328959584236145],[0.7224518656730652],[0.5290820002555847],[0.3932855725288391],[0.6844742894172668],[0.39370062947273254],[0.39258238673210144],[0.8897013664245605],[0.9371033906936646],[0.9393450617790222],[0.8929041028022766],[0.9292377233505249],[0.9167089462280273],[0.7708173990249634],[0.8875447511672974],[0.9010885953903198],[0.11352253705263138],[0.7168582081794739],[0.6828218698501587]
148,,[0.874091625213623],[0.7296822667121887],[0.3692965507507324],[0.9151216149330139],[0.7457376718521118],[0.3690246641635895],[0.9150051474571228],[0.7469452023506165],[0.3690131902694702],[0.8832879662513733],[0.6984389424324036],[0.3692275881767273],[0.8877813220024109],[0.9268422722816467],[0.9588133692741394],[0.8813369274139404],[0.924564778804779],[0.9593626856803894],[0.873069703578949],[0.9108694791793823],[0.9528234004974365],[0.1312694102525711],[0.6811509728431702],[0.6559081077575684]
149,,[0.9303955435752869],[0.6708758473396301],[0.37682175636291504],[0.891163170337677],[0.6894670128822327],[0.37776535749435425],[0.9171587228775024],[0.8438855409622192],[0.3794497549533844],[0.8890820741653442],[0.7137103080749512],[0.377238392829895],[0.9299086928367615],[0.9485937356948853],[0.9612844586372375],[0.9173555970191956],[0.9519535303115845],[0.9589235782623291],[0.9191809892654419],[0.9469352960586548],[0.9437198638916016],[0.8116586208343506],[0.861106812953949],[0.7929256558418274]
150,,[0.9083512425422668],[0.9524901509284973],[0.3405974209308624],[0.9263520836830139],[0.9427918791770935],[0.3412975072860718],[0.923958957195282],[0.9307414293289185],[0.3409615457057953],[0.9122194051742554],[0.9414983987808228],[0.34055420756340027],[0.9179884791374207],[0.9435657262802124],[0.9635167717933655],[0.9142329096794128],[0.9410673975944519],[0.9460845589637756],[0.914476752281189],[0.9349469542503357],[0.9614298939704895],[0.8131701946258545],[0.8584843873977661],[0.9008543491363525]
151,,[0.9140274524688721],[0.3146318197250366],[0.30607208609580994],[0.9274690747261047],[0.46971777081489563],[0.3067300319671631],[0.9055007100105286],[0.9201074242591858],[0.30830538272857666],[0.9122730493545532],[0.3166099786758423],[0.30609187483787537],[0.8971619009971619],[0.9214805960655212],[0.9310579299926758],[0.90016770362854],[0.9188797473907471],[0.9271124601364136],[0.9103326797485352],[0.9174075126647949],[0.9170714616775513],[0.7787052989006042],[0.8623343706130981],[0.887942373752594]
152,,[0.8798670172691345],[0.2749926745891571],[0.2549394965171814],[0.923151969909668],[0.25846704840660095],[0.25508633255958557],[0.9249292612075806],[0.7907516956329346],[0.2557917535305023],[0.8881585001945496],[0.26877114176750183],[0.2548774480819702],[0.9239310026168823],[0.9549062252044678],[0.9645463824272156],[0.9258105754852295],[0.9563409686088562],[0.9642146825790405],[0.9391086101531982],[0.9482803344726562],[0.9328780770301819],[0.9034439921379089],[0.9095258712768555],[0.8892698287963867]
153,,[0.9581634402275085],[0.4628978371620178],[0.298984169960022],[0.968157947063446],[0.4770038425922394],[0.29936063289642334],[0.9669658541679382],[0.8966304659843445],[0.3013237416744232],[0.0205282811075449],[0.044668179005384445],[0.9433844089508057],[0.9636642932891846],[0.9541440606117249],[0.9434824585914612],[0.958442211151123],[0.9650777578353882],[0.9438932538032532],[0.9594589471817017],[0.969244122505188],[0.9491868615150452],[0.9043450951576233],[0.9560191035270691],[0.9692268371582031]
154,,[0.942130982875824],[0.61662757396698],[0.2890501618385315],[0.9385042786598206],[0.49898168444633484],[0.2885029911994934],[0.9407988786697388],[0.8885936737060547],[0.29033926129341125],[0.9382429718971252],[0.5852147340774536],[0.2885914146900177],[0.945878803730011],[0.9346041679382324],[0.922075092792511],[0.9445236921310425],[0.9407526850700378],[0.9281365871429443],[0.9465469121932983],[0.9378769397735596],[0.9301201105117798],[0.8117000460624695],[0.8834422826766968],[0.9132066369056702]
