,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
546,,[0.1573299914598465],[0.43335840106010437],[0.14666396379470825],[0.14545892179012299],[0.4330689311027527],[0.1464773416519165],[0.14969314634799957],[0.4326986074447632],[0.14658123254776],[0.43112656474113464],[0.01637253537774086],[0.1467178910970688],[0.7704349756240845],[0.28615468740463257],[0.7674826383590698],[0.7473204135894775],[0.2834857106208801],[0.7412384748458862],[0.7832693457603455],[0.12225766479969025],[0.7692826986312866],[0.6044544577598572],[0.051244720816612244],[0.7713441252708435]
547,,[0.06302674859762192],[0.03824257478117943],[0.21668432652950287],[0.20737169682979584],[0.4464915692806244],[0.12576371431350708],[0.20694224536418915],[0.44079113006591797],[0.12572593986988068],[0.21043281257152557],[0.7230860590934753],[0.12573422491550446],[0.7871989607810974],[0.7468732595443726],[0.7812783122062683],[0.7569748163223267],[0.7619010806083679],[0.7841847538948059],[0.8171839714050293],[0.7452837824821472],[0.776884913444519],[0.8019292950630188],[0.6293627619743347],[0.7817683815956116]
548,,[0.5633112788200378],[0.6798462271690369],[0.5117884874343872],[0.5167897939682007],[0.7647093534469604],[0.5118065476417542],[0.5118966102600098],[0.6214759349822998],[0.5117812156677246],[0.7693877816200256],[0.6686850190162659],[0.5117066502571106],[0.8633037805557251],[0.7617984414100647],[0.7886795401573181],[0.8409841060638428],[0.7654544711112976],[0.776909589767456],[0.7956476211547852],[0.7437729239463806],[0.7462084889411926],[0.7170597910881042],[0.7622799277305603],[0.10818375647068024]
549,,[0.7500120997428894],[0.018671758472919464],[0.37807226181030273],[0.43426236510276794],[0.8545680642127991],[0.3271166980266571],[0.6433044075965881],[0.9074506163597107],[0.3279922306537628],[0.8844603300094604],[0.25580334663391113],[0.32781538367271423],[0.9087381362915039],[0.8450061082839966],[0.8718781471252441],[0.9072619676589966],[0.8421146273612976],[0.8660976886749268],[0.909910261631012],[0.8376085758209229],[0.8664503693580627],[0.6898901462554932],[0.5848159790039062],[0.06377656012773514]
550,,[0.6288993954658508],[0.21303611993789673],[0.11788705736398697],[0.0998474508523941],[0.7597823739051819],[0.1183677464723587],[0.7777777910232544],[0.7699429392814636],[0.11853072047233582],[0.108948715031147],[0.2693723440170288],[0.11834076046943665],[0.775986909866333],[0.7442445158958435],[0.7536287307739258],[0.7740176916122437],[0.7407873868942261],[0.7526963949203491],[0.772193431854248],[0.6413386464118958],[0.6761733889579773],[0.6408165097236633],[0.6368006467819214],[0.3638685345649719]
551,,[0.48303890228271484],[0.8234623074531555],[0.33776265382766724],[0.48092183470726013],[0.823546826839447],[0.33769866824150085],[0.4660522937774658],[0.8300785422325134],[0.33823153376579285],[0.4782693684101105],[0.8251053094863892],[0.33776265382766724],[0.8969399333000183],[0.8739181160926819],[0.8823956251144409],[0.8777772784233093],[0.8742460012435913],[0.8724244832992554],[0.8670994639396667],[0.8381701707839966],[0.8473266959190369],[0.8763319253921509],[0.8305283188819885],[0.8517349362373352]
552,,[0.6090191602706909],[0.13692359626293182],[0.21275146305561066],[0.5466080904006958],[0.7671821713447571],[0.23334021866321564],[0.47551801800727844],[0.801384687423706],[0.2528184652328491],[0.6093412041664124],[0.7060006260871887],[0.474709153175354],[0.863006055355072],[0.7649462819099426],[0.8314387202262878],[0.8589153289794922],[0.7628657817840576],[0.8340011239051819],[0.8430957198143005],[0.7433098554611206],[0.8246729969978333],[0.8118587732315063],[0.716272234916687],[0.7691017389297485]
553,,[0.5398543477058411],[0.6758914589881897],[0.370718389749527],[0.421347975730896],[0.7407202124595642],[0.3696184754371643],[0.43120893836021423],[0.7988765835762024],[0.37008121609687805],[0.49501273036003113],[0.7916277050971985],[0.36962997913360596],[0.7564125657081604],[0.7442517876625061],[0.6902279257774353],[0.7540574669837952],[0.7957069277763367],[0.755445659160614],[0.7772467136383057],[0.6797080039978027],[0.7335801124572754],[0.7713667154312134],[0.6859028935432434],[0.7546688318252563]
554,,[0.5771975517272949],[0.6326245069503784],[0.17098189890384674],[0.3862225413322449],[0.7298516035079956],[0.1710340976715088],[0.3682601749897003],[0.782584547996521],[0.1710643768310547],[0.4810340404510498],[0.6692215800285339],[0.17098282277584076],[0.8048959374427795],[0.682450532913208],[0.7602443695068359],[0.8224942684173584],[0.681358814239502],[0.771015465259552],[0.7905247211456299],[0.6675837635993958],[0.7417227029800415],[0.8065702319145203],[0.7245537638664246],[0.7926219701766968]
555,,[0.697605550289154],[0.8928568959236145],[0.5413222312927246],[0.7089850306510925],[0.9375762939453125],[0.5412691831588745],[0.6680867671966553],[0.93411785364151],[0.5424990653991699],[0.7283080220222473],[0.8416458964347839],[0.5412253737449646],[0.7688664197921753],[0.9313802123069763],[0.8307162523269653],[0.781272292137146],[0.9316251277923584],[0.9270116686820984],[0.8201109170913696],[0.8886677622795105],[0.8494608402252197],[0.9309448003768921],[0.8955696821212769],[0.9140414595603943]
556,,[0.8914187550544739],[0.5195977091789246],[0.49791353940963745],[0.9012174010276794],[0.8940561413764954],[0.49028387665748596],[0.7816379070281982],[0.8989362120628357],[0.4909749925136566],[0.8926149606704712],[0.5153595805168152],[0.5000138878822327],[0.9082541465759277],[0.8918830156326294],[0.8986227512359619],[0.9122459888458252],[0.8942909240722656],[0.9010505080223083],[0.8972897529602051],[0.8064382076263428],[0.8798092603683472],[0.9068570733070374],[0.8838531970977783],[0.8802472949028015]
557,,[0.5149499177932739],[0.06967997550964355],[0.20831237733364105],[0.31593450903892517],[0.7936614751815796],[0.20135894417762756],[0.22466687858104706],[0.44779956340789795],[0.20135606825351715],[0.3868350386619568],[0.27183395624160767],[0.2092341035604477],[0.8637998104095459],[0.7440950274467468],[0.8258944153785706],[0.8689422011375427],[0.7343315482139587],[0.8258627653121948],[0.8450369834899902],[0.7232560515403748],[0.813306450843811],[0.7449495196342468],[0.6506127715110779],[0.6787109971046448]
558,,[0.2303297370672226],[0.2355382889509201],[0.5282841324806213],[0.5257763862609863],[0.5416377186775208],[0.5286126136779785],[0.530778169631958],[0.6099978089332581],[0.5283493995666504],[0.5143570899963379],[0.4645552337169647],[0.5283666849136353],[0.914286732673645],[0.6872503757476807],[0.8336411118507385],[0.8929688930511475],[0.7082728147506714],[0.8141752481460571],[0.8931326866149902],[0.6345922350883484],[0.8157519698143005],[0.6374668478965759],[0.6597461700439453],[0.5841500163078308]
559,,[0.8144210577011108],[0.7576384544372559],[0.04099476337432861],[0.8267519474029541],[0.7691381573677063],[0.04371510446071625],[0.7741703391075134],[0.7572839260101318],[0.16572687029838562],[0.7835271954536438],[0.7555826902389526],[0.040953196585178375],[0.8687403202056885],[0.764762818813324],[0.7957216501235962],[0.8705161809921265],[0.766163170337677],[0.8056817054748535],[0.8671745657920837],[0.7661066055297852],[0.8016847968101501],[0.6643721461296082],[0.7515923380851746],[0.16441237926483154]
