,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
22,,[0.3337383270263672],[0.33593958616256714],[0.8051649332046509],[0.3348836600780487],[0.3562856614589691],[0.8706041574478149],[0.33540454506874084],[0.3752284348011017],[0.8639305830001831],[0.3334960639476776],[0.33561408519744873],[0.7760394811630249],[0.8883525133132935],[0.9189000129699707],[0.9082114696502686],[0.8909726142883301],[0.9180769920349121],[0.904503583908081],[0.8521474599838257],[0.9045270681381226],[0.8959079384803772],[0.6792483329772949],[0.894432544708252],[0.9042111039161682]
23,,[0.7059897184371948],[0.7080907821655273],[0.10113222151994705],[0.7062167525291443],[0.7089126706123352],[0.8785387277603149],[0.7067538499832153],[0.7093878388404846],[0.8393219113349915],[0.7062855362892151],[0.8094167113304138],[0.05715210735797882],[0.7482613921165466],[0.8246951699256897],[0.2287846803665161],[0.7835274338722229],[0.8250634670257568],[0.2561945915222168],[0.815845787525177],[0.864456057548523],[0.18093037605285645],[0.78116774559021],[0.8298502564430237],[0.2682461440563202]
24,,[0.32744210958480835],[0.8908494710922241],[0.847729504108429],[0.33207833766937256],[0.8709957003593445],[0.8372789621353149],[0.3360222578048706],[0.8643617630004883],[0.8252795338630676],[0.3284285366535187],[0.856772780418396],[0.06789562106132507],[0.9281480312347412],[0.9075679183006287],[0.8908515572547913],[0.9231255650520325],[0.9053323268890381],[0.8863614797592163],[0.87330162525177],[0.9114111661911011],[0.894224226474762],[0.8656584620475769],[0.8419593572616577],[0.812338650226593]
25,,[0.39815208315849304],[0.9325381517410278],[0.9110901355743408],[0.4829351305961609],[0.9289581179618835],[0.9023513197898865],[0.49443763494491577],[0.9267374873161316],[0.9065556526184082],[0.45912787318229675],[0.9224470257759094],[0.004571853671222925],[0.9525362849235535],[0.9383072257041931],[0.9321452975273132],[0.9539502859115601],[0.9392796158790588],[0.9325786828994751],[0.9583304524421692],[0.9409892559051514],[0.9319746494293213],[0.9529191255569458],[0.9279695153236389],[0.1055348664522171]
26,,[0.5959122776985168],[0.952648937702179],[0.5416419506072998],[0.7084891200065613],[0.9489368200302124],[0.9195395708084106],[0.9696955680847168],[0.9541316032409668],[0.9451116323471069],[0.96934574842453],[0.9490821957588196],[0.5916370749473572],[0.9640381932258606],[0.9528536796569824],[0.9493342638015747],[0.9617091417312622],[0.9523181319236755],[0.9477161169052124],[0.9616058468818665],[0.9451805353164673],[0.9317998886108398],[0.8603048324584961],[0.953511118888855],[0.011129970662295818]
27,,[0.7134389281272888],[0.5110954642295837],[0.4345116913318634],[0.7113285064697266],[0.7148938179016113],[0.5370053052902222],[0.7142558693885803],[0.7257556319236755],[0.9130449295043945],[0.5109625458717346],[0.025462668389081955],[0.003234031144529581],[0.8678200244903564],[0.882213294506073],[0.6217353940010071],[0.8823848962783813],[0.7785210013389587],[0.5908941030502319],[0.8430820107460022],[0.8368820548057556],[0.210614874958992],[0.8615501523017883],[0.6093441247940063],[0.09081003069877625]
28,,[0.5330127477645874],[0.4584428668022156],[0.1982470601797104],[0.5357412099838257],[0.4065675735473633],[0.7029810547828674],[0.5371345281600952],[0.7622615694999695],[0.7775700092315674],[0.53470778465271],[0.5034303665161133],[0.47065451741218567],[0.9004088640213013],[0.7865746021270752],[0.6848204731941223],[0.8991519212722778],[0.7814009189605713],[0.6827384233474731],[0.9025129675865173],[0.7771626710891724],[0.6729398369789124],[0.15408796072006226],[0.032877568155527115],[0.0]
29,,[0.5026460886001587],[0.5054171085357666],[0.1497901827096939],[0.5035018920898438],[0.5292797088623047],[0.7480462789535522],[0.5048555135726929],[0.5313352942466736],[0.7936776280403137],[0.5026485323905945],[0.5145326256752014],[0.8012688755989075],[0.8972217440605164],[0.7786253690719604],[0.123386912047863],[0.8724278807640076],[0.7671153545379639],[0.11507152020931244],[0.845485270023346],[0.7810735106468201],[0.10336820036172867],[0.8647205233573914],[0.8208399415016174],[0.1325855553150177]
30,,[0.34641316533088684],[0.9361951351165771],[0.9229502081871033],[0.3538200259208679],[0.9380540251731873],[0.9192575216293335],[0.3744431734085083],[0.9397923946380615],[0.9256417155265808],[0.9431232810020447],[0.9148546457290649],[0.0003316218499094248],[0.9486767649650574],[0.9362822771072388],[0.9277072548866272],[0.948483943939209],[0.9361332654953003],[0.927524745464325],[0.9237837195396423],[0.8949581980705261],[0.8610405325889587],[0.9505519866943359],[0.9337430596351624],[0.9115399122238159]
31,,[0.642947793006897],[0.6676819324493408],[0.9175987243652344],[0.646347165107727],[0.9090412259101868],[0.8407022953033447],[0.6478156447410583],[0.9407142996788025],[0.917432427406311],[0.6447539925575256],[0.9134679436683655],[0.21143409609794617],[0.9667960405349731],[0.9293707013130188],[0.9123084545135498],[0.9684910178184509],[0.9340912103652954],[0.9187073111534119],[0.91888028383255],[0.9329885244369507],[0.9024704098701477],[0.942718505859375],[0.9053404331207275],[0.8437376618385315]
32,,[0.7391431331634521],[0.9587047100067139],[0.9311304092407227],[0.7398877143859863],[0.9670227766036987],[0.9501072764396667],[0.7400195598602295],[0.9550536274909973],[0.9455896615982056],[0.7390092015266418],[0.9579933285713196],[0.9340124726295471],[0.9694134593009949],[0.9539362192153931],[0.9446333050727844],[0.9654170870780945],[0.9517939686775208],[0.9395824670791626],[0.9148348569869995],[0.9566665291786194],[0.9474722146987915],[0.6177459359169006],[0.0005526122404262424],[0.00019426763174124062]
33,,[0.6109971404075623],[0.8074308633804321],[0.7609041929244995],[0.6088400483131409],[0.5253466367721558],[0.8525480031967163],[0.6093382239341736],[0.606039822101593],[0.6696631908416748],[0.752295732498169],[0.0025946868117898703],[0.002069724490866065],[0.7721013426780701],[0.8237842321395874],[0.22122706472873688],[0.7703526020050049],[0.8263974189758301],[0.23396092653274536],[0.7666906118392944],[0.8259150385856628],[0.7907345294952393],[0.06993987411260605],[0.13272957503795624],[0.032686736434698105]
34,,[0.6896244287490845],[0.820597231388092],[0.7291325926780701],[0.6888718008995056],[0.8189941644668579],[0.7959627509117126],[0.6947466731071472],[0.6686971783638],[0.6917712092399597],[0.7257933616638184],[0.8107606768608093],[0.12802386283874512],[0.8232187032699585],[0.8331472277641296],[0.225262850522995],[0.8422676920890808],[0.8306478261947632],[0.23757220804691315],[0.8870885372161865],[0.8235610723495483],[0.6990658044815063],[0.6853349208831787],[0.1717832237482071],[0.14204293489456177]
35,,[0.37469539046287537],[0.9337946772575378],[0.8642982244491577],[0.5089876055717468],[0.9344087243080139],[0.887932300567627],[0.9637655019760132],[0.9343255758285522],[0.9101349115371704],[0.41593724489212036],[0.9334616661071777],[0.7391321063041687],[0.9515103697776794],[0.9342166781425476],[0.9289547204971313],[0.9504353404045105],[0.9336932897567749],[0.9293668866157532],[0.9472477436065674],[0.9221363663673401],[0.9110227823257446],[0.9544272422790527],[0.9366084337234497],[0.9305511116981506]
36,,[0.43462371826171875],[0.6381939053535461],[0.34513840079307556],[0.4317261278629303],[0.8154813647270203],[0.6781099438667297],[0.4316481351852417],[0.4342481195926666],[0.8705554008483887],[0.7149395942687988],[0.0011702134506776929],[0.00030254598823376],[0.8605112433433533],[0.8033992052078247],[0.6562538146972656],[0.8743232488632202],[0.781616747379303],[0.6554304361343384],[0.751701831817627],[0.7978293895721436],[0.6459996104240417],[0.7725492119789124],[0.8159549832344055],[0.4564586281776428]
37,,[0.13211289048194885],[0.9018412828445435],[0.8684256076812744],[0.13217636942863464],[0.9006200432777405],[0.8736745715141296],[0.1319504678249359],[0.9076839089393616],[0.8828992247581482],[0.1317061334848404],[0.9029373526573181],[0.8792649507522583],[0.9217738509178162],[0.90065598487854],[0.8810983300209045],[0.9203154444694519],[0.8998592495918274],[0.8795050978660583],[0.9228805303573608],[0.9010872840881348],[0.8819596767425537],[0.9069734215736389],[0.8822517991065979],[0.7996224761009216]
38,,[0.36043718457221985],[0.06388822197914124],[0.017654944211244583],[0.5742882490158081],[0.6460641622543335],[0.8665120005607605],[0.5775346755981445],[0.7417205572128296],[0.8305341005325317],[0.5360194444656372],[0.8845310807228088],[0.5652979016304016],[0.9022000432014465],[0.8411078453063965],[0.04322423040866852],[0.8862948417663574],[0.8424183130264282],[0.745759904384613],[0.861982524394989],[0.8798502683639526],[0.05642346292734146],[0.8659048080444336],[0.8867155313491821],[0.731773853302002]
39,,[0.5889015197753906],[0.6807661652565002],[0.44556280970573425],[0.5928646326065063],[0.7961548566818237],[0.9150665402412415],[0.5927681922912598],[0.7492375373840332],[0.93870609998703],[0.590316891670227],[0.906694769859314],[0.015117635950446129],[0.9202826619148254],[0.9129615426063538],[0.29360872507095337],[0.9155701994895935],[0.9037680625915527],[0.3668701946735382],[0.8430188894271851],[0.9297295808792114],[0.243120014667511],[0.7089834213256836],[0.4586392045021057],[0.0027374851051717997]
40,,[0.6897976994514465],[0.9647073149681091],[0.8981255292892456],[0.6928854584693909],[0.9620821475982666],[0.9486269354820251],[0.6970164775848389],[0.9663568735122681],[0.9620058536529541],[0.6900588274002075],[0.9639807343482971],[0.8925063610076904],[0.9746445417404175],[0.9589672684669495],[0.9531692862510681],[0.9779428243637085],[0.962742805480957],[0.954626739025116],[0.8271803259849548],[0.9675624966621399],[0.9568020105361938],[0.8826857209205627],[0.8677372336387634],[0.004286524839699268]
41,,[0.5786980390548706],[0.8265411257743835],[0.8429310321807861],[0.5811986923217773],[0.865988552570343],[0.795886218547821],[0.5817973613739014],[0.8434215784072876],[0.8929237127304077],[0.5818122625350952],[0.8400513529777527],[0.6929718852043152],[0.9398534297943115],[0.8912907838821411],[0.8706265687942505],[0.9079440236091614],[0.8815813660621643],[0.8587333559989929],[0.8800682425498962],[0.9104563593864441],[0.8757936954498291],[0.7026440501213074],[0.2607680857181549],[0.7359088659286499]
42,,[0.5606963038444519],[0.9503421187400818],[0.7610315084457397],[0.5652341246604919],[0.9469454288482666],[0.8991930484771729],[0.567785382270813],[0.9437780976295471],[0.9390794634819031],[0.5610995292663574],[0.9480692744255066],[0.8689574003219604],[0.9514766931533813],[0.9470551609992981],[0.9408151507377625],[0.9498769044876099],[0.9475256204605103],[0.943714439868927],[0.9478464722633362],[0.9462288022041321],[0.9418739080429077],[0.8782562017440796],[0.862250566482544],[0.016874849796295166]
43,,[0.39823639392852783],[0.87055504322052],[0.8291833400726318],[0.405118852853775],[0.8449798822402954],[0.8156708478927612],[0.42302900552749634],[0.8663272857666016],[0.8408220410346985],[0.40467244386672974],[0.826021671295166],[0.7862908244132996],[0.8966262340545654],[0.8474400639533997],[0.8296884298324585],[0.9177396893501282],[0.8521671891212463],[0.8363773226737976],[0.8996702432632446],[0.847785472869873],[0.8303613066673279],[0.6769436001777649],[0.8767055869102478],[0.09568659961223602]
44,,[0.23123197257518768],[0.8829566836357117],[0.8311740159988403],[0.2325759381055832],[0.8873189687728882],[0.8253869414329529],[0.6546940803527832],[0.9014133214950562],[0.8596474528312683],[0.23305365443229675],[0.8476486206054688],[0.011231772601604462],[0.9267497062683105],[0.9041784405708313],[0.886782705783844],[0.9272047281265259],[0.9044581651687622],[0.887850821018219],[0.9178469181060791],[0.8971211314201355],[0.8731818795204163],[0.8823853135108948],[0.8610186576843262],[0.8349805474281311]
45,,[0.8046802282333374],[0.7120123505592346],[0.06335078924894333],[0.8026872277259827],[0.8047493100166321],[0.8445522785186768],[0.8048465251922607],[0.8095539808273315],[0.8100433349609375],[0.8043045997619629],[0.7196939587593079],[0.2037603110074997],[0.8282647132873535],[0.8754093647003174],[0.36381009221076965],[0.8463641405105591],[0.8603558540344238],[0.3306288719177246],[0.8729743361473083],[0.8088343739509583],[0.31314027309417725],[0.8035484552383423],[0.8333795070648193],[0.36326849460601807]
46,,[0.43969348073005676],[0.702255368232727],[0.27645114064216614],[0.4395279288291931],[0.43100711703300476],[0.712495744228363],[0.4377046525478363],[0.7512928247451782],[0.686933159828186],[0.4383969008922577],[0.6191529035568237],[0.017361929640173912],[0.8878082036972046],[0.7215160727500916],[0.47788000106811523],[0.9003658294677734],[0.7949110269546509],[0.6087163686752319],[0.8642238974571228],[0.7087984085083008],[0.12028104066848755],[0.758847713470459],[0.3916582763195038],[0.04729725793004036]
47,,[0.4514482021331787],[0.9060707092285156],[0.5550089478492737],[0.4628790616989136],[0.8812126517295837],[0.67952960729599],[0.49985459446907043],[0.8920636177062988],[0.8653624057769775],[0.4511440694332123],[0.8957166075706482],[0.5772266983985901],[0.9036813378334045],[0.9075984954833984],[0.8795846700668335],[0.9061370491981506],[0.9072971940040588],[0.8711645603179932],[0.8674683570861816],[0.9045829176902771],[0.8809793591499329],[0.8554268479347229],[0.9079091548919678],[0.8732572793960571]
48,,[0.7723872661590576],[0.9129454493522644],[0.8596407175064087],[0.7984721064567566],[0.9198826551437378],[0.8333954215049744],[0.7744075655937195],[0.9323585629463196],[0.9117797017097473],[0.788067102432251],[0.8995535969734192],[0.09769444912672043],[0.9050412178039551],[0.9307514429092407],[0.13893108069896698],[0.8845759630203247],[0.9315683841705322],[0.13081955909729004],[0.8530793786048889],[0.9321030974388123],[0.11987832188606262],[0.9376305937767029],[0.9287243485450745],[0.163632333278656]
49,,[0.7220332622528076],[0.7858552932739258],[0.5981188416481018],[0.7248181104660034],[0.8523924946784973],[0.7233477830886841],[0.7233297228813171],[0.7262138724327087],[0.8486341238021851],[0.7250602841377258],[0.5700156688690186],[0.06923659890890121],[0.8183323740959167],[0.9057551026344299],[0.15743620693683624],[0.821883499622345],[0.8993675112724304],[0.042700812220573425],[0.8426163792610168],[0.8735624551773071],[0.12851335108280182],[0.7620239853858948],[0.7355365753173828],[0.2196384221315384]
50,,[0.35780736804008484],[0.8857145309448242],[0.829402506351471],[0.35895225405693054],[0.9009172916412354],[0.872058093547821],[0.3597058355808258],[0.8942911028862],[0.8605411052703857],[0.35803425312042236],[0.8791767954826355],[0.8065558671951294],[0.9462209343910217],[0.8912200331687927],[0.8723637461662292],[0.9342013597488403],[0.8952751755714417],[0.8744181990623474],[0.8936975598335266],[0.9019811153411865],[0.883642852306366],[0.810660183429718],[0.874790370464325],[0.83955317735672]
51,,[0.6030579209327698],[0.8581012487411499],[0.011935585178434849],[0.6022180318832397],[0.8844892978668213],[0.870822548866272],[0.6286447048187256],[0.8765272498130798],[0.8576169013977051],[0.6010931134223938],[0.8682958483695984],[0.8555721044540405],[0.8389414548873901],[0.8931183815002441],[0.872771143913269],[0.8444374203681946],[0.8921674489974976],[0.8679181933403015],[0.7712289094924927],[0.19193890690803528],[0.12525886297225952],[0.8346476554870605],[0.8087392449378967],[0.03968089073896408]
52,,[0.6742972731590271],[0.6790044903755188],[0.8377625942230225],[0.675762414932251],[0.6901946663856506],[0.8173964619636536],[0.6848281025886536],[0.7702682614326477],[0.8411802053451538],[0.6763917803764343],[0.8789223432540894],[0.7707120180130005],[0.9146251082420349],[0.8680347204208374],[0.826950192451477],[0.8984775543212891],[0.8554762601852417],[0.8143740296363831],[0.8240807056427002],[0.8221040964126587],[0.2505427598953247],[0.7660098075866699],[0.8617066740989685],[0.18280768394470215]
53,,[0.357975572347641],[0.8990516066551208],[0.3627099394798279],[0.34400346875190735],[0.8996532559394836],[0.8749096989631653],[0.35372984409332275],[0.9043224453926086],[0.894461989402771],[0.33150404691696167],[0.8993879556655884],[0.5088315010070801],[0.9150633811950684],[0.9006515741348267],[0.7589923739433289],[0.9160938858985901],[0.9015557765960693],[0.764151930809021],[0.9210418462753296],[0.9059341549873352],[0.8928144574165344],[0.9086252450942993],[0.8869321942329407],[0.7600983381271362]
54,,[0.6518018245697021],[0.6532658338546753],[0.22754235565662384],[0.6544049382209778],[0.661231279373169],[0.8208330273628235],[0.657652735710144],[0.794259250164032],[0.7897602319717407],[0.6540197730064392],[0.7394559979438782],[0.6221563220024109],[0.8398732542991638],[0.8034639358520508],[0.7561903595924377],[0.8478323221206665],[0.7950018644332886],[0.7462314367294312],[0.8012494444847107],[0.8312698006629944],[0.22595447301864624],[0.8612877726554871],[0.7711524367332458],[0.7398186922073364]
