,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
22,,[0.8787845969200134],[0.8884723782539368],[0.023085201159119606],[0.8673110604286194],[0.891566276550293],[0.023103177547454834],[0.8790374994277954],[0.8953816890716553],[0.02342957817018032],[0.8790279030799866],[0.888634204864502],[0.023084891960024834],[0.878429651260376],[0.8905483484268188],[0.8925791382789612],[0.8789587616920471],[0.8919408321380615],[0.8921131491661072],[0.8692517876625061],[0.8818338513374329],[0.8886556625366211],[0.879991352558136],[0.8876630663871765],[0.8829917907714844]
23,,[0.7946689128875732],[0.8366773724555969],[0.014948726631700993],[0.7956720590591431],[0.8370414972305298],[0.014965176582336426],[0.7911445498466492],[0.8208469152450562],[0.01530112512409687],[0.7926574945449829],[0.8352090120315552],[0.014944475144147873],[0.804872989654541],[0.829662561416626],[0.8560173511505127],[0.804872989654541],[0.8289526700973511],[0.8562425971031189],[0.7991701364517212],[0.8234816193580627],[0.8471008539199829],[0.7921535968780518],[0.816510021686554],[0.842734694480896]
24,,[0.8615644574165344],[0.891252338886261],[0.006899608764797449],[0.8629983067512512],[0.8914831280708313],[0.006911976262927055],[0.8614864945411682],[0.8832432627677917],[0.007099594920873642],[0.8602029085159302],[0.8901950120925903],[0.006898351013660431],[0.8600509166717529],[0.8682385683059692],[0.8892447352409363],[0.8586772084236145],[0.8671483993530273],[0.8878205418586731],[0.8600451350212097],[0.8680709600448608],[0.8850359916687012],[0.8680516481399536],[0.8845732808113098],[0.8862496614456177]
25,,[0.9429064393043518],[0.9426212906837463],[0.12026834487915039],[0.9457978010177612],[0.9485058784484863],[0.1375650018453598],[0.9416966438293457],[0.9464715123176575],[0.1621248871088028],[0.9431046843528748],[0.9431137442588806],[0.11647654324769974],[0.937824010848999],[0.9446786046028137],[0.9487394690513611],[0.9364216923713684],[0.9442115426063538],[0.9486777782440186],[0.9397640228271484],[0.9435299038887024],[0.9286834001541138],[0.9332703351974487],[0.8765372633934021],[0.9052850008010864]
26,,[0.7888165712356567],[0.06225043907761574],[0.062132321298122406],[0.8557723760604858],[0.06394974142313004],[0.062225714325904846],[0.8243044018745422],[0.14808239042758942],[0.06241883337497711],[0.8022307753562927],[0.06220483034849167],[0.062140900641679764],[0.8324307799339294],[0.8427524566650391],[0.85741126537323],[0.8209694027900696],[0.8334628939628601],[0.8392981886863708],[0.8700003623962402],[0.8718807101249695],[0.8912662863731384],[0.8392763733863831],[0.8508287072181702],[0.8374400734901428]
27,,[0.8581576347351074],[0.14654098451137543],[0.09606480598449707],[0.8601698279380798],[0.2696809768676758],[0.09559118747711182],[0.8052982091903687],[0.8697444796562195],[0.09531104564666748],[0.8311803340911865],[0.8919283747673035],[0.09758740663528442],[0.8575889468193054],[0.8779623508453369],[0.9020195007324219],[0.851327657699585],[0.8752225637435913],[0.8978967070579529],[0.8615284562110901],[0.8783953189849854],[0.9037901163101196],[0.06355588138103485],[0.610500156879425],[0.6852994561195374]
28,,[0.11776348203420639],[0.8890305161476135],[0.03774808719754219],[0.8840165734291077],[0.8951420783996582],[0.03783406689763069],[0.8847284913063049],[0.8936229944229126],[0.03863643482327461],[0.8835083246231079],[0.8931276202201843],[0.03775336220860481],[0.8811852931976318],[0.8902283310890198],[0.8974519968032837],[0.880811870098114],[0.8898034691810608],[0.8969468474388123],[0.8791415691375732],[0.8882697820663452],[0.8958450555801392],[0.8823487162590027],[0.8910568952560425],[0.8989624381065369]
29,,[0.24433743953704834],[0.8557236790657043],[0.022317176684737206],[0.7983978390693665],[0.8643446564674377],[0.02205958031117916],[0.7897310256958008],[0.8626865744590759],[0.021456951275467873],[0.7583783268928528],[0.857208788394928],[0.02227809838950634],[0.8365474939346313],[0.8594775199890137],[0.8779168128967285],[0.8382249474525452],[0.861443042755127],[0.8779168128967285],[0.838664174079895],[0.8614214658737183],[0.8779056668281555],[0.8459475040435791],[0.8689403533935547],[0.8808348178863525]
30,,[0.6776705980300903],[0.8406683206558228],[0.025690998882055283],[0.672347366809845],[0.8416123986244202],[0.29274797439575195],[0.8245505094528198],[0.8421159982681274],[0.8207619190216064],[0.6762137413024902],[0.8409044742584229],[0.02610357664525509],[0.8319293260574341],[0.8408188223838806],[0.8506303429603577],[0.8316892981529236],[0.8403463959693909],[0.8503984808921814],[0.8321692943572998],[0.8407331705093384],[0.8509780168533325],[0.3720529079437256],[0.8027067184448242],[0.8447381854057312]
31,,[0.8062207698822021],[0.9239534139633179],[0.03235967829823494],[0.8270920515060425],[0.931974470615387],[0.03237243369221687],[0.8124315738677979],[0.9257749915122986],[0.032715391367673874],[0.8058920502662659],[0.9238201379776001],[0.03236233815550804],[0.8473901152610779],[0.9227526187896729],[0.9417051076889038],[0.8280426859855652],[0.9199204444885254],[0.9390986561775208],[0.8612678647041321],[0.9215101599693298],[0.9410334229469299],[0.8951653838157654],[0.9279290437698364],[0.9456127882003784]
